,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
318,NGC5318,207.65005416,33.7048541,13.0,50.0,36.01299840000891,2.0,14.0,49.164984000000835,207.0,39.0,0.19497599998658188,33.0,42.0,17.474759999994944
319,NGC5319,207.641685,33.735688,13.0,50.0,34.004400000006996,2.0,14.0,56.56512000000301,207.0,38.0,30.065999999983433,33.0,44.0,8.476800000011622
320,NGC5320,207.58491667,41.36634444,13.0,50.0,20.380000800015807,2.0,45.0,27.92266560000229,207.0,35.0,5.7000120000452625,41.0,21.0,58.83998399999598
321,NGC5321,207.68204024,33.6326208,13.0,50.0,43.689657600006626,2.0,14.0,31.828992000001435,207.0,40.0,55.344863999971494,33.0,37.0,57.434879999992745
322,NGC5322,207.3135,60.1905,13.0,49.0,15.240000000012657,4.0,0.0,45.72000000000216,207.0,18.0,48.60000000001719,60.0,11.0,25.80000000000041
323,NGC5323,206.40228333,76.82836944,13.0,45.0,36.54799920000755,5.0,7.0,18.808665600004133,206.0,24.0,8.219987999959812,76.0,49.0,42.129984000010836
324,NGC5324,208.0245375,-6.05833056,13.0,52.0,5.889000000014306,-0.0,-24.0,-13.999334400000407,208.0,1.0,28.33500000002914,-6.0,-3.0,-29.990015999999713
325,NGC5325,207.72605833,38.27442778,13.0,50.0,54.25399920001297,2.0,33.0,5.862667200002534,207.0,43.0,33.809988000002704,38.0,16.0,27.940008000012426
326,NGC5326,207.71130417,39.57491389,13.0,50.0,50.71300080001109,2.0,38.0,17.979333600002008,207.0,42.0,40.69501200001923,39.0,34.0,29.690003999991745
327,NGC5327,208.01744167,-2.20648889,13.0,52.0,4.186000800012408,-0.0,-8.0,-49.55733360000014,208.0,1.0,2.7900120000390416,-2.0,-12.0,-23.36000400000053
328,NGC5328,208.2221375,-28.48927222,13.0,52.0,53.31300000001164,-1.0,-53.0,-57.425332800001314,208.0,13.0,19.69500000000835,-28.0,-29.0,-21.379992000000527
329,NGC5329,208.042044,2.325128,13.0,52.0,10.090560000007827,0.0,9.0,18.030720000000073,208.0,2.0,31.35840000001508,2.0,19.0,30.460799999999608
330,NGC5330,208.24656667,-28.47059722,13.0,52.0,59.17600080000895,-1.0,-53.0,-52.94333280000046,208.0,14.0,47.64001199997438,-28.0,-28.0,-14.149991999994143
331,NGC5331,208.067871,2.101161,13.0,52.0,16.28904000000901,0.0,8.0,24.278640000000067,208.0,4.0,4.335599999988062,2.0,6.0,4.179599999999404
332,NGC5332,208.03309583,16.96987778,13.0,52.0,7.942999200012508,1.0,7.0,52.77066720000134,208.0,1.0,59.14498800002775,16.0,58.0,11.560008000003279
333,NGC5333,208.60096667,-48.51261389,13.0,54.0,24.232000800009814,-3.0,-14.0,-3.0273336000016826,208.0,36.0,3.4800119999681556,-48.0,-30.0,-45.41000399999007
334,NGC5334,208.22693029,-1.11461143,13.0,52.0,54.46326960001031,-0.0,-4.0,-27.50674320000007,208.0,13.0,36.94904400004589,-1.0,-6.0,-52.60114800000025
335,NGC5335,208.23564792,2.81425387,13.0,52.0,56.55550080000637,0.0,11.0,15.420928800000198,208.0,14.0,8.332511999967664,2.0,48.0,51.31393199999977
336,NGC5336,208.04060417,43.24278333,13.0,52.0,9.74500080000766,2.0,52.0,58.267999200002976,208.0,2.0,26.175011999980597,43.0,14.0,34.019988000006265
337,NGC5337,208.09600833,39.687225,13.0,52.0,23.04199920000471,2.0,38.0,44.93400000000079,208.0,5.0,45.62998799996194,39.0,41.0,14.009999999992715
338,NGC5338,208.36062554,5.20776464,13.0,53.0,26.550129600007892,0.0,20.0,49.86351360000015,208.0,21.0,38.25194400000328,5.0,12.0,27.952703999999002
339,NGC5339,208.50110951,-7.93066337,13.0,54.0,0.2662824000096009,-0.0,-31.0,-43.35920880000053,208.0,30.0,3.9942359999713517,-7.0,-55.0,-50.38813200000135
340,NGC5340,207.24942083,72.65390833,13.0,48.0,59.86099920000896,4.0,50.0,36.937999200000036,207.0,14.0,57.91498799996816,72.0,39.0,14.069987999974956
341,NGC5341,208.13296667,37.81745833,13.0,52.0,31.912000800009395,2.0,31.0,16.189999200002774,208.0,7.0,58.68001200000663,37.0,49.0,2.8499880000032363
342,NGC5342,207.85790833,59.86301389,13.0,51.0,25.89799920000445,3.0,59.0,27.123333600002866,207.0,51.0,28.469987999951627,59.0,51.0,46.85000399999183
343,NGC5343,208.54875,-7.58811111,13.0,54.0,11.70000000001238,-0.0,-30.0,-21.14666640000017,208.0,32.0,55.50000000004502,-7.0,-35.0,-17.199995999999373
344,NGC5344,207.55044415,73.95290206,13.0,50.0,12.106596000011649,4.0,55.0,48.69649440000288,207.0,33.0,1.5989400000148635,73.0,57.0,10.447415999998384
345,NGC5345,208.55938324,-1.43646463,13.0,54.0,14.251977600004864,-0.0,-5.0,-44.75151120000003,208.0,33.0,33.77966399995785,-1.0,-26.0,-11.272667999999726
346,NGC5346,208.25799583,39.580525,13.0,53.0,1.9189992000112,2.0,38.0,19.326000000002495,208.0,15.0,28.784987999995337,39.0,34.0,49.89000000000544
347,NGC5347,208.32416402,33.49083029,13.0,53.0,17.799364800014388,2.0,13.0,57.79926960000051,208.0,19.0,26.990472000043155,33.0,29.0,26.989043999993214
348,NGC5348,208.54689167,5.22719722,13.0,54.0,11.254000800008725,0.0,20.0,54.52733280000018,208.0,32.0,48.810012000028564,5.0,13.0,37.90999199999952
349,NGC5349,208.30487083,37.88311389,13.0,53.0,13.168999200007363,2.0,31.0,31.947333600000576,208.0,18.0,17.534987999995337,37.0,52.0,59.21000399998945
350,NGC5350,208.33993333,40.36395556,13.0,53.0,21.583999200011732,2.0,41.0,27.34933440000276,208.0,20.0,23.759988000028898,40.0,21.0,50.24001600000304
351,NGC5351,208.36549413,37.91502037,13.0,53.0,27.718591200008973,2.0,31.0,39.604888800001845,208.0,21.0,55.778868000006696,37.0,54.0,54.0733320000021
352,NGC5352,208.41030833,36.13421667,13.0,53.0,38.47399920000967,2.0,24.0,32.21200080000145,208.0,24.0,37.10998799997242,36.0,8.0,3.1800120000025345
353,NGC5353,208.3612,40.283,13.0,53.0,26.688000000006866,2.0,41.0,7.920000000001579,208.0,21.0,40.319999999987886,40.0,16.0,58.8000000000045
354,NGC5354,208.361377,40.302752,13.0,53.0,26.730480000010886,2.0,41.0,12.66048000000211,208.0,21.0,40.9572000000162,40.0,18.0,9.907199999993281
355,NGC5355,208.43987199,40.33868134,13.0,53.0,45.56927760001244,2.0,41.0,21.283521600001478,208.0,26.0,23.539164000001165,40.0,20.0,19.252824000002988
356,NGC5356,208.743425,5.33360556,13.0,54.0,58.42200000001071,0.0,21.0,20.065334400000125,208.0,44.0,36.3300000000072,5.0,20.0,0.9800159999986846
357,NGC5357,208.99809167,-30.34141944,13.0,55.0,59.542000800014705,-2.0,-1.0,-21.94066560000195,208.0,59.0,53.13001200002873,-30.0,-20.0,-29.10998399999727
358,NGC5358,208.50175713,40.27732327,13.0,54.0,0.4217112000097245,2.0,41.0,6.557584800000882,208.0,30.0,6.325667999954021,40.0,16.0,38.36377199998765
359,NGC5359,210.025,-70.38333333,14.0,0.0,6.000000000013728,-4.0,-41.0,-31.999999200002378,210.0,1.0,30.000000000020464,-70.0,-22.0,-59.9999879999973
360,NGC5360,208.9111625,4.98474722,13.0,55.0,38.67900000000546,0.0,19.0,56.33933280000022,208.0,54.0,40.18499999996038,4.0,59.0,5.089992000000336
361,NGC5361,208.6466375,38.44951111,13.0,54.0,35.19300000001081,2.0,33.0,47.882666400002876,208.0,38.0,47.89499999998952,38.0,26.0,58.23999600001116
362,NGC5362,208.722075,41.31353333,13.0,54.0,53.29800000000432,2.0,45.0,15.247999200002198,208.0,43.0,19.46999999996251,41.0,18.0,48.7199879999946
363,NGC5363,209.03018333,5.2547,13.0,56.0,7.243999200011473,0.0,21.0,1.1280000000001422,209.0,1.0,48.65998799999943,5.0,15.0,16.919999999998936
364,NGC5364,209.05001667,5.01446111,13.0,56.0,12.004000800007617,0.0,20.0,3.4706664000002263,209.0,3.0,0.060011999967173324,5.0,0.0,52.0599960000002
365,NGC5365,209.46096667,-43.93135833,13.0,57.0,50.63200080001266,-2.0,-55.0,-43.52599920000216,209.0,27.0,39.48001200001727,-43.0,-55.0,-52.88998800000684
366,NGC5366,209.10362353,-0.2475229,13.0,56.0,24.86964720001069,-0.0,-0.0,-59.405496000000014,209.0,6.0,13.04470799997489,-0.0,-14.0,-51.08243999999999
367,NGC5367,209.43333333,-39.98,13.0,57.0,43.99999920001065,-2.0,-39.0,-55.20000000000181,209.0,25.0,59.99998800003823,-39.0,-58.0,-47.999999999988745
368,NGC5368,208.62144583,54.33075833,13.0,54.0,29.146999200008707,3.0,37.0,19.38199920000301,208.0,37.0,17.20498799999632,54.0,19.0,50.729988000006756
369,NGC5369,209.15675417,-5.46983611,13.0,56.0,37.62100080000877,-0.0,-21.0,-52.76066640000025,209.0,9.0,24.315011999997296,-5.0,-28.0,-11.409996000000504
370,NGC5370,208.53904909,60.67803967,13.0,54.0,9.371781600007836,4.0,2.0,42.72952080000245,208.0,32.0,20.576723999970454,60.0,40.0,40.94281199998875
371,NGC5371,208.9167625,40.46176944,13.0,55.0,40.02300000000787,2.0,41.0,50.82466560000199,208.0,55.0,0.34500000001571607,40.0,27.0,42.36998399999152
372,NGC5372,208.69167917,58.66639167,13.0,54.0,46.00300080000736,3.0,54.0,39.934000800003275,208.0,41.0,30.045011999950475,58.0,39.0,59.01001200001076
373,NGC5373,209.28108231,5.25189247,13.0,57.0,7.45975440000521,0.0,21.0,0.45419280000011497,209.0,16.0,51.89631599995664,5.0,15.0,6.812891999998527
374,NGC5374,209.37344583,6.09687222,13.0,57.0,29.62699920001441,0.0,24.0,23.249332800000175,209.0,22.0,24.4049880000307,6.0,5.0,48.73999199999943
375,NGC5375,209.23336082,29.16434755,13.0,56.0,56.00659680001186,1.0,56.0,39.44341200000139,209.0,14.0,0.09895200000528348,29.0,9.0,51.651179999995236
376,NGC5376,208.81681709,59.50664209,13.0,55.0,16.036101600007413,3.0,58.0,1.5941016000024888,208.0,49.0,0.5415240000024824,59.0,30.0,23.911523999998963
377,NGC5377,209.06945236,47.23571169,13.0,56.0,16.66856640001143,3.0,8.0,56.5708056000031,209.0,4.0,10.028496000049927,47.0,14.0,8.562084000008099
378,NGC5378,209.21258818,37.79723498,13.0,56.0,51.021163200010875,2.0,31.0,11.336395200001235,209.0,12.0,45.31744800004162,37.0,47.0,50.04592799999614
379,NGC5379,208.8931125,59.742825,13.0,55.0,34.347000000007455,3.0,58.0,58.278000000004226,208.0,53.0,35.20500000000311,59.0,44.0,34.17000000001224
380,NGC5380,209.2361998,37.61038998,13.0,56.0,56.68795200001014,2.0,30.0,26.49359520000189,209.0,14.0,10.31928000003063,37.0,36.0,37.40392800000279
381,NGC5381,210.165,-59.605,14.0,0.0,39.60000000001003,-3.0,-58.0,-25.20000000000266,210.0,9.0,53.99999999997135,-59.0,-36.0,-17.999999999988745
382,NGC5382,209.5620588,6.25868006,13.0,58.0,14.894112000005748,0.0,25.0,2.083214400000344,209.0,33.0,43.411679999958324,6.0,15.0,31.248215999998763
383,NGC5383,209.27075,41.846,13.0,57.0,4.980000000009284,2.0,47.0,23.040000000001726,209.0,16.0,14.699999999972988,41.0,50.0,45.59999999998752
384,NGC5384,209.55354167,6.518,13.0,58.0,12.850000800007138,0.0,26.0,4.320000000000164,209.0,33.0,12.750011999953585,6.0,31.0,4.799999999999258
385,NGC5385,208.1125,76.175,13.0,52.0,27.00000000001552,5.0,4.0,42.000000000002515,208.0,6.0,45.00000000004093,76.0,10.0,29.999999999989768
386,NGC5386,209.59310833,6.33925278,13.0,58.0,22.345999200008464,0.0,25.0,21.420667200000167,209.0,35.0,35.18998800002464,6.0,20.0,21.310007999999314
387,NGC5387,209.6033625,6.07127778,13.0,58.0,24.807000000013062,0.0,24.0,17.106667200000203,209.0,36.0,12.105000000010477,6.0,4.0,16.600007999999846
388,NGC5388,209.741538,-14.150886,13.0,58.0,57.96912000000603,-0.0,-56.0,-36.21264000000039,209.0,44.0,29.536799999968935,-14.0,-9.0,-3.189599999999473
389,NGC5389,209.02619592,59.74204183,13.0,56.0,6.287020800005791,3.0,58.0,58.090039200002934,209.0,1.0,34.305311999971764,59.0,44.0,31.350587999992854
390,NGC5390,208.9167625,40.46176944,13.0,55.0,40.02300000000787,2.0,41.0,50.82466560000199,208.0,55.0,0.34500000001571607,40.0,27.0,42.36998399999152
391,NGC5391,209.26972917,46.26428611,13.0,57.0,4.735000800009743,3.0,5.0,3.4286664000029887,209.0,16.0,11.02501200001825,46.0,15.0,51.429996000001665
392,NGC5392,209.85320862,-3.2092024,13.0,59.0,24.770068800010705,-0.0,-12.0,-50.20857600000024,209.0,51.0,11.551032000013493,-3.0,-12.0,-33.12864000000044
393,NGC5393,210.13358387,-28.87457665,14.0,0.0,32.060128800011256,-1.0,-55.0,-29.898396000002094,210.0,8.0,0.9019319999833897,-28.0,-52.0,-28.475940000005835
394,NGC5394,209.64016162,37.45354245,13.0,58.0,33.63878880000868,2.0,29.0,48.85018800000246,209.0,38.0,24.58183199995119,37.0,27.0,12.752820000001748
395,NGC5395,209.65817992,37.42449658,13.0,58.0,37.96318080001029,2.0,29.0,41.87917920000203,209.0,39.0,29.44771200003288,37.0,25.0,28.187688000011235
396,NGC5396,209.23336082,29.16434755,13.0,56.0,56.00659680001186,1.0,56.0,39.44341200000139,209.0,14.0,0.09895200000528348,29.0,9.0,51.651179999995236
397,NGC5397,210.29367168,-33.94579007,14.0,1.0,10.481203200004927,-2.0,-15.0,-46.989616800001954,210.0,17.0,37.2180479999588,-33.0,-56.0,-44.844252000003735
398,NGC5398,210.3398125,-33.06378333,14.0,1.0,21.555000000008704,-2.0,-12.0,-15.307999200001738,210.0,20.0,23.32499999997708,-33.0,-3.0,-49.6199879999989
399,NGC5399,209.88096667,34.77346111,13.0,59.0,31.432000800007955,2.0,19.0,5.6306664000007345,209.0,52.0,51.48001199997225,34.0,46.0,24.459995999998227
400,NGC5400,210.155014,-2.85782,14.0,0.0,37.20336000001012,-0.0,-11.0,-25.87680000000006,210.0,9.0,18.050399999979163,-2.0,-51.0,-28.15199999999919
401,NGC5401,209.93096983,36.23814092,13.0,59.0,43.43275920001503,2.0,24.0,57.15382080000197,209.0,55.0,51.49138800003357,36.0,14.0,17.307311999997523
402,NGC5402,209.568925,59.81456389,13.0,58.0,16.542000000013672,3.0,59.0,15.495333600003534,209.0,34.0,8.13000000002603,59.0,48.0,52.43000400000824
403,NGC5403,209.961484,38.1823,13.0,59.0,50.75616000001503,2.0,32.0,43.75200000000163,209.0,57.0,41.34240000004638,38.0,10.0,56.27999999999247
404,NGC5404,210.28116,0.085883,14.0,1.0,7.4784000000123285,0.0,0.0,20.611920000000005,210.0,16.0,52.175999999999476,0.0,5.0,9.17880000000002
405,NGC5405,210.28935,7.70240833,14.0,1.0,9.444000000012096,0.0,30.0,48.577999200000406,210.0,17.0,21.660000000047148,7.0,42.0,8.669987999999478
406,NGC5406,210.08384012,38.91541833,14.0,0.0,20.121628800007585,2.0,35.0,39.70039920000289,210.0,5.0,1.8244319999666914,38.0,54.0,55.505988000005004
407,NGC5407,210.20872861,39.15619653,14.0,0.0,50.094866400010574,2.0,36.0,37.487167200002744,210.0,12.0,31.422996000030707,39.0,9.0,22.307508000009193
408,NGC5408,210.8371125,-41.37770833,14.0,3.0,20.90700000000723,-2.0,-45.0,-30.6499992000019,210.0,50.0,13.604999999961365,-41.0,-22.0,-39.74998799999014
409,NGC5409,210.44201842,9.49028834,14.0,1.0,46.08442080001197,0.0,37.0,57.669201600000264,210.0,26.0,31.26631200003885,9.0,29.0,25.038023999997563
410,NGC5410,210.22735417,40.98837222,14.0,0.0,54.56500080001021,2.0,43.0,57.20933280000267,210.0,13.0,38.475012000044444,40.0,59.0,18.13999200000808
411,NGC5411,210.4968125,8.937725,14.0,1.0,59.23500000001255,0.0,35.0,45.054000000000514,210.0,29.0,48.52500000001555,8.0,56.0,15.81000000000131
412,NGC5412,209.30659583,73.61664722,13.0,57.0,13.582999200010022,4.0,54.0,27.995332800003183,209.0,18.0,23.744987999971272,73.0,36.0,59.92999200001577
413,NGC5413,209.47279583,64.91096389,13.0,57.0,53.470999200009146,4.0,19.0,38.63133360000525,209.0,28.0,22.064987999983714,64.0,54.0,39.47000400001798
414,NGC5414,210.51463333,9.92939167,14.0,2.0,3.511999200012923,0.0,39.0,43.05400080000027,210.0,30.0,52.67998800003397,9.0,55.0,45.81001199999761
415,NGC5415,209.23715214,70.75435803,13.0,56.0,56.91651360001174,4.0,43.0,1.0459272000052522,209.0,14.0,13.747704000022622,70.0,45.0,15.688908000021229
416,NGC5416,210.54724167,9.43994167,14.0,2.0,11.338000800012367,0.0,37.0,45.586000800000335,210.0,32.0,50.07001200001923,9.0,26.0,23.790011999998626
417,NGC5417,210.55429167,8.03688611,14.0,2.0,13.03000080001226,0.0,32.0,8.85266640000026,210.0,33.0,15.450011999992057,8.0,2.0,12.789995999997501
418,NGC5418,210.57317917,7.68410833,14.0,2.0,17.563000800007984,0.0,30.0,44.18599920000041,210.0,34.0,23.445012000011047,7.0,41.0,2.789987999999539
419,NGC5419,210.91154583,-33.97838889,14.0,3.0,38.77099920000589,-2.0,-15.0,-54.813333600001,210.0,54.0,41.56498799997962,-33.0,-58.0,-42.200003999992646
420,NGC5420,210.9995875,-14.61688611,14.0,3.0,59.90100000000609,-0.0,-58.0,-28.052666400000703,210.0,59.0,58.51499999996349,-14.0,-37.0,-0.7899959999977568
421,NGC5421,210.423125,33.82513889,14.0,1.0,41.5500000000074,2.0,15.0,18.033333600001455,210.0,25.0,23.249999999995907,33.0,49.0,30.500003999993055
422,NGC5422,210.1752625,55.16447778,14.0,0.0,42.06300000000738,3.0,40.0,39.474667200002216,210.0,10.0,30.94500000000835,55.0,9.0,52.12000799999487
423,NGC5423,210.702599,9.341376,14.0,2.0,48.62376000001049,0.0,37.0,21.93024000000051,210.0,42.0,9.356399999971927,9.0,20.0,28.953600000001245
424,NGC5424,210.73214583,9.42064444,14.0,2.0,55.71499920001159,0.0,37.0,40.95466560000048,210.0,43.0,55.72498800002677,9.0,25.0,14.31998400000083
425,NGC5425,210.1986375,48.44383889,14.0,0.0,47.67300000000816,3.0,13.0,46.52133360000306,210.0,11.0,55.09499999996251,48.0,26.0,37.82000400000754
426,NGC5426,210.8535625,-6.0691,14.0,3.0,24.855000000009113,-0.0,-24.0,-16.584000000000145,210.0,51.0,12.825000000034379,-6.0,-4.0,-8.759999999998982
427,NGC5427,210.85850348,-6.03074667,14.0,3.0,26.040835200008843,-0.0,-24.0,-7.379200800000234,210.0,51.0,30.61252799998556,-6.0,-1.0,-50.68801200000031
428,NGC5428,210.866781,-5.984484,14.0,3.0,28.02744000001354,-0.0,-23.0,-56.276160000000246,210.0,52.0,0.4116000000112763,-5.0,-59.0,-4.142400000000492
429,NGC5429,210.889008,-6.038291,14.0,3.0,33.361920000009064,-0.0,-24.0,-9.189840000000231,210.0,53.0,20.428799999963303,-6.0,-2.0,-17.84760000000027
430,NGC5430,210.19091667,59.32865,14.0,0.0,45.82000080001407,3.0,57.0,18.876000000002904,210.0,11.0,27.300012000025617,59.0,19.0,43.14000000001158
431,NGC5431,210.779725,9.36314167,14.0,3.0,7.134000000011724,0.0,37.0,27.154000800000233,210.0,46.0,47.01000000004797,9.0,21.0,47.3100119999971
432,NGC5432,210.919364,-5.975437,14.0,3.0,40.647360000008064,-0.0,-23.0,-54.10488000000029,210.0,55.0,9.710400000005848,-5.0,-58.0,-31.573200000001407
433,NGC5433,210.65027083,32.51042778,14.0,2.0,36.064999200011556,2.0,10.0,2.502667200001518,210.0,39.0,0.9749880000390476,32.0,30.0,37.54000800000199
434,NGC5434,210.84642083,9.4481,14.0,3.0,23.140999200011407,0.0,37.0,47.544000000000466,210.0,50.0,47.11498799999845,9.0,26.0,53.16000000000059
435,NGC5435,211.000206,-5.931654,14.0,4.0,0.0494400000098949,-0.0,-23.0,-43.59696000000021,211.0,0.0,0.7415999999693668,-5.0,-55.0,-53.954399999999936
436,NGC5436,210.92126359,9.57349854,14.0,3.0,41.10326160000611,0.0,38.0,17.63964960000024,210.0,55.0,16.54892399998289,9.0,34.0,24.594743999997206
437,NGC5437,210.94729775,9.52368188,14.0,3.0,47.3514600000091,0.0,38.0,5.683651200000384,210.0,56.0,50.27189999996381,9.0,31.0,25.25476799999936
438,NGC5438,210.95015,9.61056389,14.0,3.0,48.0360000000087,0.0,38.0,26.5353336000004,210.0,57.0,0.540000000028158,9.0,36.0,38.03000399999959
439,NGC5439,210.49026667,46.31182222,14.0,1.0,57.664000800009916,3.0,5.0,14.837332800003367,210.0,29.0,24.960012000040024,46.0,18.0,42.55999200001213
440,NGC5440,210.7542125,34.75781667,14.0,3.0,1.0110000000079822,2.0,19.0,1.8760008000003126,210.0,45.0,15.164999999979045,34.0,45.0,28.1400119999887
441,NGC5441,210.80014167,34.68446667,14.0,3.0,12.034000800003923,2.0,18.0,44.27200080000169,210.0,48.0,0.5100119999565322,34.0,41.0,4.0800119999966
442,NGC5442,211.18008333,-9.71361667,14.0,4.0,43.21999920001204,-0.0,-38.0,-51.26800080000052,211.0,10.0,48.29998800000794,-9.0,-42.0,-49.02001200000143
443,NGC5443,210.54927083,55.81403611,14.0,2.0,11.824999200012627,3.0,43.0,15.368666400002553,210.0,32.0,57.37498800004232,55.0,48.0,50.529996000012716
444,NGC5444,210.85053972,35.13209218,14.0,3.0,24.12953280001247,2.0,20.0,31.702123200001893,210.0,51.0,1.9429920000015954,35.0,7.0,55.53184800000281
445,NGC5445,210.8812456,35.0253143,14.0,3.0,31.498944000008038,2.0,20.0,6.0754320000012285,210.0,52.0,52.484159999999065,35.0,1.0,31.131479999992848
446,NGC5446,211.32397,9.637217,14.0,5.0,17.75280000000876,0.0,38.0,32.932080000000354,211.0,19.0,26.29200000000992,9.0,38.0,13.981199999998921
447,NGC5447,210.61666667,54.27611111,14.0,2.0,28.00000080001041,3.0,37.0,6.266666400002663,210.0,37.0,1.2000002698187018e-05,54.0,16.0,33.99999600000797
448,NGC5448,210.70863333,49.17264722,14.0,2.0,50.07199920001099,3.0,16.0,41.43533280000341,210.0,42.0,31.079987999992227,49.0,10.0,21.52999200000636
449,NGC5449,210.612625,54.32994444,14.0,2.0,27.030000000014383,3.0,37.0,19.186665600002613,210.0,36.0,45.450000000030286,54.0,19.0,47.799983999994424
450,NGC5450,210.6225,54.27138889,14.0,2.0,29.400000000009925,3.0,37.0,5.13333360000189,210.0,37.0,21.000000000008185,54.0,16.0,17.000003999989985
451,NGC5451,210.65041667,54.36416667,14.0,2.0,36.10000080001072,3.0,37.0,27.40000080000371,210.0,39.0,1.5000119999945127,54.0,21.0,51.000012000010884
452,NGC5452,208.60266667,78.22091667,13.0,54.0,24.64000080000929,5.0,12.0,53.02000080000113,208.0,36.0,9.600011999966682,78.0,13.0,15.300011999978551
453,NGC5453,210.735,54.30805556,14.0,2.0,56.40000000001095,3.0,37.0,13.933334400002053,210.0,44.0,6.000000000049113,54.0,18.0,29.000015999998823
454,NGC5454,211.19044191,14.3820398,14.0,4.0,45.70605840001164,0.0,57.0,31.689552000000702,211.0,11.0,25.59087600001476,14.0,22.0,55.34327999999775
455,NGC5455,210.754875,54.2415,14.0,3.0,1.1700000000094235,3.0,36.0,57.96000000000262,210.0,45.0,17.54999999999427,54.0,14.0,29.400000000007367
456,NGC5456,211.24537329,11.87160586,14.0,4.0,58.889589600008065,0.0,47.0,29.185406400000602,211.0,14.0,43.34384400001227,11.0,52.0,17.781096000002634
457,NGC5457,210.80242917,54.34875,14.0,3.0,12.583000800011916,3.0,37.0,23.700000000003598,210.0,48.0,8.74501200003806,54.0,20.0,55.50000000000921
458,NGC5458,210.80227696,54.29871389,14.0,3.0,12.546470400007763,3.0,37.0,11.691333600002167,210.0,48.0,8.19705600000134,54.0,17.0,55.37000400000693
459,NGC5459,211.25077729,13.13189723,14.0,5.0,0.18654960001285303,0.0,52.0,31.65533520000082,211.0,15.0,2.798244000007344,13.0,7.0,54.830027999999515
460,NGC5460,211.8625,-48.34333333,14.0,7.0,27.00000000001552,-3.0,-13.0,-22.399999200001623,211.0,51.0,45.00000000004093,-48.0,-20.0,-35.99998800000037
461,NGC5461,210.92066667,54.31733333,14.0,3.0,40.96000080000877,3.0,37.0,16.159999200001778,210.0,55.0,14.400012000010065,54.0,19.0,2.399987999988298
462,NGC5462,210.9712349,54.36847875,14.0,3.0,53.096376000013805,3.0,37.0,28.43490000000287,210.0,58.0,16.445640000047206,54.0,22.0,6.523500000004674
463,NGC5463,211.54392903,9.35344297,14.0,6.0,10.542967200007922,0.0,37.0,24.826312800000352,211.0,32.0,38.144507999952566,9.0,21.0,12.394691999998884
464,NGC5464,211.76826029,-30.01705514,14.0,7.0,4.382469600012513,-2.0,-0.0,-4.093233600000978,211.0,46.0,5.737044000002243,-30.0,-1.0,-1.3985040000002869
465,NGC5465,211.613677,-5.506284,14.0,6.0,27.28248000001173,-0.0,-22.0,-1.5081600000002027,211.0,36.0,49.237199999984114,-5.0,-30.0,-22.622399999999843
466,NGC5466,211.36370833,28.53444444,14.0,5.0,27.289999200010584,1.0,54.0,8.26666560000163,211.0,21.0,49.34998800003086,28.0,32.0,3.99998400000527
467,NGC5467,211.622909,-5.481483,14.0,6.0,29.498160000009364,-0.0,-21.0,-55.555920000000185,211.0,37.0,22.472399999974186,-5.0,-28.0,-53.33879999999958
468,NGC5468,211.64537744,-5.45297745,14.0,6.0,34.89058560000956,-0.0,-21.0,-48.714588000000134,211.0,38.0,43.358784000015476,-5.0,-27.0,-10.718819999998814
469,NGC5469,211.60083333,9.43666667,14.0,6.0,24.199999200006914,0.0,37.0,44.80000080000025,211.0,36.0,2.9999880000013945,9.0,26.0,12.000011999997326
470,NGC5470,211.63332917,6.02940556,14.0,6.0,31.999000800010577,0.0,24.0,7.0573344000001725,211.0,37.0,59.985011999986,6.0,1.0,45.86001599999939
471,NGC5471,211.119278,54.398012,14.0,4.0,28.626720000008845,3.0,37.0,35.522880000002885,211.0,7.0,9.400800000030358,54.0,23.0,52.84320000000491
472,NGC5472,211.72923789,-5.46042057,14.0,6.0,55.01709360001158,-0.0,-21.0,-50.50093680000025,211.0,43.0,45.25640400002658,-5.0,-27.0,-37.514052000000504
473,NGC5473,211.18011156,54.89264175,14.0,4.0,43.22677440000987,3.0,39.0,34.234020000002374,211.0,10.0,48.40161600000101,54.0,53.0,33.510300000010034
474,NGC5474,211.2567,53.66220833,14.0,5.0,1.6080000000094685,3.0,34.0,38.929999200002214,211.0,15.0,24.119999999982156,53.0,39.0,43.949987999994846
475,NGC5475,211.30168695,55.74185503,14.0,5.0,12.404868000012925,3.0,42.0,58.04520720000255,211.0,18.0,6.073020000014822,55.0,44.0,30.678108000012685
476,NGC5476,212.03543867,-6.0921912,14.0,8.0,8.5052808000097,-0.0,-24.0,-22.125888000000273,212.0,2.0,7.5792119999664465,-6.0,-5.0,-31.888320000000903
477,NGC5477,211.388824,54.460515,14.0,5.0,33.3177600000127,3.0,37.0,50.52360000000235,211.0,23.0,19.76639999999861,54.0,27.0,37.854000000003225
478,NGC5478,212.03542034,-1.70231341,14.0,8.0,8.500881600010217,-0.0,-6.0,-48.55521840000003,212.0,2.0,7.513224000006176,-1.0,-42.0,-8.32827599999959
479,NGC5479,211.489019,65.690728,14.0,5.0,57.3645600000134,4.0,22.0,45.77472000000064,211.0,29.0,20.468400000047495,65.0,41.0,26.62079999997445
