,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
537,NGC3537,167.13414167,-10.49185,11.0,8.0,32.194000800003835,-0.0,-41.0,-58.044000000000295,167.0,8.0,2.910011999967992,-10.0,-29.0,-30.659999999998035
538,NGC3538,167.893072,75.569712,11.0,11.0,34.33728000000556,5.0,2.0,16.73088000000213,167.0,53.0,35.05919999996195,75.0,34.0,10.963199999983999
539,NGC3539,167.28683333,28.67258333,11.0,9.0,8.839999200011164,1.0,54.0,41.41999920000089,167.0,17.0,12.59998800002677,28.0,40.0,21.29998799999413
540,NGC3540,167.31702422,36.02108088,11.0,9.0,16.085812800012036,2.0,24.0,5.059411200001591,167.0,19.0,1.287192000027062,36.0,1.0,15.891167999998288
541,NGC3541,167.18886209,-10.96412167,11.0,8.0,45.326901600006124,-0.0,-43.0,-51.38920080000062,167.0,11.0,19.903523999951176,-10.0,-57.0,-50.83801200000295
542,NGC3542,167.48118516,36.94646017,11.0,9.0,55.484438400006155,2.0,27.0,47.150440800001476,167.0,28.0,52.266575999983615,36.0,56.0,47.25661200000616
543,NGC3543,167.73535,61.3473,11.0,10.0,56.484000000008194,4.0,5.0,23.352000000001638,167.0,44.0,7.260000000039781,61.0,20.0,50.2799999999894
544,NGC3544,167.87703463,-18.28954023,11.0,11.0,30.48831120000571,-1.0,-13.0,-9.489655200000442,167.0,52.0,37.32466799998974,-18.0,-17.0,-22.344828000000234
545,NGC3545,167.55091667,36.96466667,11.0,10.0,12.22000080000285,2.0,27.0,51.52000080000079,167.0,33.0,3.300011999972412,36.0,57.0,52.800011999999015
546,NGC3546,167.44487083,-13.38058056,11.0,9.0,46.76899920001304,-0.0,-53.0,-31.339334400000496,167.0,26.0,41.53498800004854,-13.0,-22.0,-50.09001600000104
547,NGC3547,167.483125,10.72073889,11.0,9.0,55.950000000010505,0.0,42.0,52.97733360000038,167.0,28.0,59.25000000000409,10.0,43.0,14.660003999999276
548,NGC3548,167.317008,36.021086,11.0,9.0,16.081920000003294,2.0,24.0,5.060640000000944,167.0,19.0,1.2287999999534804,36.0,1.0,15.909599999988586
549,NGC3549,167.73701689,53.38775368,11.0,10.0,56.884053600008855,3.0,33.0,33.06088320000285,167.0,44.0,13.260804000024109,53.0,23.0,15.913248000010753
550,NGC3550,167.65941667,28.76727778,11.0,10.0,38.260000800010374,1.0,55.0,4.146667200000991,167.0,39.0,33.9000120000469,28.0,46.0,2.2000080000020716
551,NGC3551,167.435194,21.75894,11.0,9.0,44.446560000007054,1.0,27.0,2.14560000000084,167.0,26.0,6.698399999984304,21.0,45.0,32.183999999996615
552,NGC3552,167.6785125,28.69300556,11.0,10.0,42.843000000011955,1.0,54.0,46.32133440000118,167.0,40.0,42.645000000038635,28.0,41.0,34.820015999998475
553,NGC3553,167.66794107,28.68564782,11.0,10.0,40.30585680001266,1.0,54.0,44.55547680000123,167.0,40.0,4.587852000042858,28.0,41.0,8.332151999999269
554,NGC3554,167.6994,28.660225,11.0,10.0,47.85600000000443,1.0,54.0,38.4540000000014,167.0,41.0,57.839999999989686,28.0,39.0,36.81000000000182
555,NGC3555,167.4595625,21.81018333,11.0,9.0,50.29500000000823,1.0,27.0,14.443999200000874,167.0,27.0,34.425000000014734,21.0,48.0,36.65998800000352
556,NGC3556,167.87902917,55.67412222,11.0,11.0,30.967000800009146,3.0,42.0,41.789332800002796,167.0,52.0,44.50501199998371,55.0,40.0,26.839992000003576
557,NGC3557,167.49022083,-37.53917222,11.0,9.0,57.65299920000601,-2.0,-30.0,-9.401332800000688,167.0,29.0,24.79498799999419,-37.0,-32.0,-21.019991999991134
558,NGC3558,167.73267917,28.54373333,11.0,10.0,55.843000800010856,1.0,54.0,10.495999200001336,167.0,43.0,57.64501200004133,28.0,32.0,37.43998799999446
559,NGC3559,167.68844583,12.01611111,11.0,10.0,45.22699920000832,0.0,48.0,3.8666664000005824,167.0,41.0,18.404988000022513,12.0,0.0,57.99999600000234
560,NGC3560,167.688378,12.016143,11.0,10.0,45.210720000010696,0.0,48.0,3.874320000000324,167.0,41.0,18.160800000000563,12.0,0.0,58.11479999999847
561,NGC3561,167.8049,28.6964,11.0,11.0,13.176000000007235,1.0,54.0,47.13600000000142,167.0,48.0,17.640000000012606,28.0,41.0,47.04000000000207
562,NGC3562,168.2444625,72.87929444,11.0,12.0,58.67100000000491,4.0,51.0,31.030665600002294,168.0,14.0,40.064999999990505,72.0,52.0,45.45998399998325
563,NGC3563,167.85541667,26.96286111,11.0,11.0,25.30000080001159,1.0,47.0,51.08666640000095,167.0,51.0,19.500012000039533,26.0,57.0,46.299995999995076
564,NGC3564,167.65158232,-37.5475617,11.0,10.0,36.379756800006646,-2.0,-30.0,-11.414808000001742,167.0,39.0,5.696351999959006,-37.0,-32.0,-51.222120000010136
565,NGC3565,166.94949167,-20.0223,11.0,7.0,47.87800080000608,-1.0,-20.0,-5.352000000001169,166.0,56.0,58.170011999950475,-20.0,-1.0,-20.280000000004748
566,NGC3566,166.95083333,-20.0225,11.0,7.0,48.199999200007255,-1.0,-20.0,-5.400000000001484,166.0,57.0,2.999987999980931,-20.0,-1.0,-21.00000000000307
567,NGC3567,167.82783778,5.83627721,11.0,11.0,18.68106720001009,0.0,23.0,20.706530400000318,167.0,49.0,40.216008000036254,5.0,50.0,10.597956000001574
568,NGC3568,167.70230213,-37.4477363,11.0,10.0,48.55251120000332,-2.0,-29.0,-47.45671200000231,167.0,42.0,8.28766799997311,-37.0,-26.0,-51.850680000009106
569,NGC3569,168.03370604,35.45212642,11.0,12.0,8.089449600007299,2.0,21.0,48.5103408000019,168.0,2.0,1.341743999994378,35.0,27.0,7.655111999996507
570,NGC3570,168.013929,27.589778,11.0,12.0,3.342960000003643,1.0,50.0,21.54672000000147,168.0,0.0,50.14439999996512,27.0,35.0,23.20079999999649
571,NGC3571,167.87703463,-18.28954023,11.0,11.0,30.48831120000571,-1.0,-13.0,-9.489655200000442,167.0,52.0,37.32466799998974,-18.0,-17.0,-22.344828000000234
572,NGC3572,167.59583333,-60.24833333,11.0,10.0,22.99999920001099,-4.0,-0.0,-59.599999200003495,167.0,35.0,44.999988000017765,-60.0,-14.0,-53.999988000004464
573,NGC3573,167.8273,-36.8755,11.0,11.0,18.55200000001048,-2.0,-27.0,-30.120000000002918,167.0,49.0,38.280000000029304,-36.0,-52.0,-31.800000000008595
574,NGC3574,168.05050091,27.62482697,11.0,12.0,12.120218400008582,1.0,50.0,29.958472800001914,168.0,3.0,1.8032760000392045,27.0,37.0,29.37709200000313
575,NGC3575,153.381606,22.737562,10.0,13.0,31.58544000000674,1.0,30.0,57.01488000000097,153.0,22.0,53.78160000001799,22.0,44.0,15.223200000001782
576,NGC3576,167.9575,-61.30388889,11.0,11.0,49.800000000010556,-4.0,-5.0,-12.933333600003749,167.0,57.0,27.000000000036835,-61.0,-18.0,-14.000004000011472
577,NGC3577,168.4370125,48.27258333,11.0,13.0,44.88300000001189,3.0,13.0,5.4199992000022945,168.0,26.0,13.245000000031268,48.0,16.0,21.299988000012036
578,NGC3578,168.219952,-15.957239,11.0,12.0,52.78848000001048,-1.0,-3.0,-49.737360000000464,168.0,13.0,11.827200000022913,-15.0,-57.0,-26.060399999998225
579,NGC3579,167.99833333,-61.24333333,11.0,11.0,59.599999200007545,-4.0,-4.0,-58.399999200001176,167.0,59.0,53.999988000030044,-61.0,-14.0,-35.999987999995255
580,NGC3580,168.31635188,3.65733524,11.0,13.0,15.924451200012584,0.0,14.0,37.76045760000013,168.0,18.0,58.86676800004807,3.0,39.0,26.406864000000354
581,NGC3581,167.98833333,-61.31361111,11.0,11.0,57.19999920000461,-4.0,-5.0,-15.266666400003004,167.0,59.0,17.999987999960467,-61.0,-18.0,-48.999995999987505
582,NGC3582,168.05,-61.27361111,11.0,12.0,12.000000000012108,-4.0,-5.0,-5.666666400000864,168.0,3.0,4.092726157978177e-11,-61.0,-16.0,-24.999995999990574
583,NGC3583,168.54574583,48.31837778,11.0,14.0,10.978999200003727,3.0,13.0,16.410667200002464,168.0,32.0,44.68498799995359,48.0,19.0,6.1600079999954005
584,NGC3584,168.0825,-61.22861111,11.0,12.0,19.80000000000885,-4.0,-4.0,-54.86666640000365,168.0,4.0,57.000000000036835,-61.0,-13.0,-42.999996000010015
585,NGC3585,168.3212875,-26.75498889,11.0,13.0,17.109000000008194,-1.0,-47.0,-1.1973336000008317,168.0,19.0,16.63500000003978,-26.0,-45.0,-17.960003999999685
586,NGC3586,168.12458333,-61.35222222,11.0,12.0,29.899999200009404,-4.0,-5.0,-24.53333280000294,168.0,7.0,28.49998800002595,-61.0,-21.0,-7.9999920000057045
587,NGC3587,168.69880209,55.0190237,11.0,14.0,47.712501600005766,3.0,40.0,4.565688000002979,168.0,41.0,55.68752399995219,55.0,1.0,8.485319999993521
588,NGC3588,168.5103574,20.3872921,11.0,14.0,2.4857760000115547,1.0,21.0,32.95010400000102,168.0,30.0,37.28664000001345,20.0,23.0,14.251559999999301
589,NGC3589,168.806323,60.700919,11.0,15.0,13.517520000004879,4.0,2.0,48.220560000002095,168.0,48.0,22.762799999970866,60.0,42.0,3.3083999999962543
590,NGC3590,168.24583333,-60.78833333,11.0,12.0,58.999999200009796,-4.0,-3.0,-9.199999200002011,168.0,14.0,44.99998800003823,-60.0,-47.0,-17.999988000001395
591,NGC3591,168.51369548,-14.08729936,11.0,14.0,3.2869152000087354,-0.0,-56.0,-20.951846400000704,168.0,30.0,49.30372799998395,-14.0,-5.0,-14.277695999997775
592,NGC3592,168.61350833,17.26020278,11.0,14.0,27.241999200005154,1.0,9.0,2.4486672000005782,168.0,36.0,48.62998800000696,17.0,15.0,36.73000800000068
593,NGC3593,168.6540557,12.81819585,11.0,14.0,36.973368000002296,0.0,51.0,16.367004000000946,168.0,39.0,14.600519999951302,12.0,49.0,5.505060000001407
594,NGC3594,169.05827658,55.70429163,11.0,16.0,13.986379200010077,3.0,42.0,49.02999120000217,169.0,3.0,29.795688000042446,55.0,42.0,15.449868000000606
595,NGC3595,168.85645517,47.44705565,11.0,15.0,25.549240800009443,3.0,9.0,47.29335600000283,168.0,51.0,23.238612000013745,47.0,26.0,49.40034000001049
596,NGC3596,168.7758634,14.78702274,11.0,15.0,6.207216000007776,0.0,59.0,8.88545760000028,168.0,46.0,33.108239999969555,14.0,47.0,13.281863999997796
597,NGC3597,168.67490791,-23.72766308,11.0,14.0,41.97789840001022,-1.0,-34.0,-54.63913920000152,168.0,40.0,29.668476000006194,-23.0,-43.0,-39.587087999997266
598,NGC3598,168.79857015,17.26260439,11.0,15.0,11.656836000008042,1.0,9.0,3.0250536000011508,168.0,47.0,54.852539999960754,17.0,15.0,45.375803999999675
599,NGC3599,168.86229099,18.11039751,11.0,15.0,26.949837600007243,1.0,12.0,26.495402400000927,168.0,51.0,44.24756399996795,18.0,6.0,37.43103599999472
600,NGC3600,168.96658333,41.59137778,11.0,15.0,51.979999200003135,2.0,46.0,21.93066720000303,168.0,57.0,59.69998799997029,41.0,35.0,28.960008000007065
601,NGC3601,168.88876911,5.11541994,11.0,15.0,33.30458640000771,0.0,20.0,27.70078560000016,168.0,53.0,19.56879599999411,5.0,6.0,55.511783999999196
602,NGC3602,168.95134167,17.41608889,11.0,15.0,48.32200080000888,1.0,9.0,39.8613336000011,168.0,57.0,4.830012000018087,17.0,24.0,57.92000400000376
603,NGC3603,168.848,-61.25,11.0,15.0,23.520000000013397,-4.0,-5.0,-2.1316282072803006e-12,168.0,50.0,52.800000000047476,-61.0,-15.0,-0.0
604,NGC3604,169.37565417,4.55542778,11.0,17.0,30.157000800006557,0.0,18.0,13.302667200000116,169.0,22.0,32.35501199996406,4.0,33.0,19.54000799999875
605,NGC3605,169.19425833,18.01714167,11.0,16.0,46.62199920000859,1.0,12.0,4.114000800001278,169.0,11.0,39.329987999988134,18.0,1.0,1.7100120000031893
606,NGC3606,169.0651875,-33.82740833,11.0,16.0,15.645000000010754,-2.0,-15.0,-18.57799920000094,169.0,3.0,54.67500000002701,-33.0,-49.0,-38.6699879999901
607,NGC3607,169.2277375,18.05180833,11.0,16.0,54.65700000000254,1.0,12.0,12.433999200000443,169.0,13.0,39.854999999961365,18.0,3.0,6.509988000000249
608,NGC3608,169.24569583,18.14853056,11.0,16.0,58.96699920000273,1.0,12.0,35.6473344000009,169.0,14.0,44.50498799995785,18.0,8.0,54.71001600000392
609,NGC3609,169.46089374,26.62579333,11.0,17.0,50.61449760000542,1.0,46.0,30.190399200000968,169.0,27.0,39.21746399995982,26.0,37.0,32.85598800000173
610,NGC3610,169.60531667,58.78624722,11.0,18.0,25.27600080000994,3.0,55.0,8.699332800002963,169.0,36.0,19.140012000027582,58.0,47.0,10.489991999999688
611,NGC3611,169.37565417,4.55542778,11.0,17.0,30.157000800006557,0.0,18.0,13.302667200000116,169.0,22.0,32.35501199996406,4.0,33.0,19.54000799999875
612,NGC3612,169.56120417,26.62063889,11.0,18.0,14.689000800008927,1.0,46.0,28.953333600000946,169.0,33.0,40.33501199998682,26.0,37.0,14.300003999994999
613,NGC3613,169.65054167,57.999925,11.0,18.0,36.130000800008304,3.0,51.0,59.98200000000239,169.0,39.0,1.9500119999838716,57.0,59.0,59.72999999999104
614,NGC3614,169.58914167,45.74829167,11.0,18.0,21.39400080000769,3.0,2.0,59.590000800002336,169.0,35.0,20.910012000013012,45.0,44.0,53.85001200000147
615,NGC3615,169.52775417,23.39728056,11.0,18.0,6.661000800012289,1.0,33.0,35.34733440000096,169.0,31.0,39.915012000030856,23.0,23.0,50.21001599999522
616,NGC3616,169.536952,14.765228,11.0,18.0,8.868480000009242,0.0,59.0,3.654720000000964,169.0,32.0,13.027200000049106,14.0,45.0,54.82080000000167
617,NGC3617,169.46192794,-26.13439056,11.0,17.0,50.86270560000827,-1.0,-44.0,-32.25373440000084,169.0,27.0,42.940584000034505,-26.0,-8.0,-3.8060159999997722
618,NGC3618,169.63560969,23.4690896,11.0,18.0,32.546325600005304,1.0,33.0,52.58150400000133,169.0,38.0,8.194883999983631,23.0,28.0,8.722560000000783
619,NGC3619,169.8400875,57.75768333,11.0,19.0,21.621000000010895,3.0,51.0,1.8439992000027416,169.0,50.0,24.315000000035525,57.0,45.0,27.65998799999636
620,NGC3620,169.0195,-76.21631667,11.0,16.0,4.680000000004867,-5.0,-4.0,-51.916000800001996,169.0,1.0,10.19999999997708,-76.0,-12.0,-58.740011999991566
621,NGC3621,169.56791667,-32.8126,11.0,18.0,16.300000800002294,-2.0,-11.0,-15.024000000001756,169.0,34.0,4.500011999957678,-32.0,-48.0,-45.36000000001195
622,NGC3622,170.0517875,67.24179722,11.0,20.0,12.429000000008017,4.0,28.0,58.03133280000246,170.0,3.0,6.434999999960382,67.0,14.0,30.46999199998254
623,NGC3623,169.73315417,13.09221111,11.0,18.0,55.9570008000091,0.0,52.0,22.130666400000223,169.0,43.0,59.35501200002136,13.0,5.0,31.95999599999695
624,NGC3624,169.71243982,7.52138902,11.0,18.0,50.985556800001746,0.0,30.0,5.133364800000209,169.0,42.0,44.783351999949446,7.0,31.0,17.00047199999993
625,NGC3625,170.13023333,57.781325,11.0,20.0,31.255999200011786,3.0,51.0,7.518000000004008,170.0,7.0,48.8399880000361,57.0,46.0,52.77000000000896
626,NGC3626,170.01580833,18.35679167,11.0,20.0,3.7939992000069367,1.0,13.0,25.630000800000587,170.0,0.0,56.90998799999534,18.0,21.0,24.45001199999922
627,NGC3627,170.06260833,12.99128889,11.0,20.0,15.025999200003781,0.0,51.0,57.909333600000394,170.0,3.0,45.389987999960795,12.0,59.0,28.64000399999952
628,NGC3628,170.07090833,13.58948889,11.0,20.0,17.01799920000724,0.0,54.0,21.477333600000463,170.0,4.0,15.269988000031844,13.0,35.0,22.160004000000555
629,NGC3629,170.1324823,26.96341147,11.0,20.0,31.79575200000926,1.0,47.0,51.21875280000182,170.0,7.0,56.93627999997261,26.0,57.0,48.28129200000177
630,NGC3630,170.0707875,2.96416944,11.0,20.0,16.989000000005916,0.0,11.0,51.400665600000224,170.0,4.0,14.834999999980027,2.0,57.0,51.00998400000037
631,NGC3631,170.26226667,53.16943056,11.0,21.0,2.944000800011679,3.0,32.0,40.663334400003066,170.0,15.0,44.16001200000892,53.0,10.0,9.950016000007622
632,NGC3632,170.01580833,18.35679167,11.0,20.0,3.7939992000069367,1.0,13.0,25.630000800000587,170.0,0.0,56.90998799999534,18.0,21.0,24.45001199999922
633,NGC3633,170.10922083,3.58548611,11.0,20.0,26.212999200005527,0.0,14.0,20.516666400000254,170.0,6.0,33.19498799999337,3.0,35.0,7.749996000000721
634,NGC3634,170.12625,-9.01361111,11.0,20.0,30.300000000010385,-0.0,-36.0,-3.2666664000002754,170.0,7.0,34.49999999999591,-9.0,-0.0,-48.999995999997736
635,NGC3635,170.13075007,-9.01361479,11.0,20.0,31.38001680000926,-0.0,-36.0,-3.26754960000045,170.0,7.0,50.70025200001737,-9.0,-0.0,-49.013244000000356
636,NGC3636,170.10464269,-10.2816989,11.0,20.0,25.114245600003926,-0.0,-41.0,-7.6077360000005,170.0,6.0,16.713683999969362,-10.0,-16.0,-54.11604000000111
637,NGC3637,170.16485779,-10.25730369,11.0,20.0,39.56586960000834,-0.0,-41.0,-1.7528856000005533,170.0,9.0,53.488044000048376,-10.0,-15.0,-26.293284000001904
638,NGC3638,170.04180833,-8.1057,11.0,20.0,10.033999200009447,-0.0,-32.0,-25.368000000000563,170.0,2.0,30.50998800003299,-8.0,-6.0,-20.520000000002057
639,NGC3639,170.39885,18.45816111,11.0,21.0,35.724000000010534,1.0,13.0,49.95866640000081,170.0,23.0,55.86000000003651,18.0,27.0,29.37999599999614
640,NGC3640,170.27855,3.23476389,11.0,21.0,6.852000000010037,0.0,12.0,56.34333360000021,170.0,16.0,42.779999999984284,3.0,14.0,5.15000399999991
641,NGC3641,170.28671509,3.19459191,11.0,21.0,8.811621600007555,0.0,12.0,46.702058400000155,170.0,17.0,12.174324000004617,3.0,11.0,40.530876000000724
642,NGC3642,170.57505833,59.07424167,11.0,22.0,18.013999200005344,3.0,56.0,17.818000800003233,170.0,34.0,30.20998799996505,59.0,4.0,27.270011999997337
643,NGC3643,170.353975,3.01394167,11.0,21.0,24.954000000004726,0.0,12.0,3.3460008000001906,170.0,21.0,14.309999999968568,3.0,0.0,50.19001199999966
644,NGC3644,170.38691667,2.81053056,11.0,21.0,32.86000080001102,0.0,11.0,14.527334400000242,170.0,23.0,12.90001200001825,2.0,48.0,37.91001600000044
645,NGC3645,170.41675716,2.96397477,11.0,21.0,40.021718400011395,0.0,11.0,51.353944800000235,170.0,25.0,0.32577600001104656,2.0,57.0,50.30917200000033
646,NGC3646,170.4296125,20.16954167,11.0,21.0,43.107000000004945,1.0,20.0,40.69000080000109,170.0,25.0,46.60499999996546,20.0,10.0,10.350012000003517
647,NGC3647,170.40881021,2.90315021,11.0,21.0,38.1144504000099,0.0,11.0,36.756050400000255,170.0,24.0,31.71675600004619,2.0,54.0,11.340756000000738
648,NGC3648,170.63127968,39.87688381,11.0,22.0,31.507123200012472,2.0,39.0,30.4521144000023,170.0,37.0,52.60684800002082,39.0,52.0,36.78171600000894
649,NGC3649,170.56141667,20.20862778,11.0,22.0,14.74000080000721,1.0,20.0,50.07066720000097,170.0,33.0,41.100011999999424,20.0,12.0,31.060008000001744
650,NGC3650,170.64741667,20.70402778,11.0,22.0,35.38000080000813,1.0,22.0,48.9666672000012,170.0,38.0,50.70001200004526,20.0,42.0,14.50000800000197
651,NGC3651,170.6098,24.29911111,11.0,22.0,26.352000000008076,1.0,37.0,11.786666400000456,170.0,36.0,35.28000000002521,24.0,17.0,56.79999599999405
652,NGC3652,170.66273333,37.76503889,11.0,22.0,39.0559992000081,2.0,31.0,3.609333600001179,170.0,39.0,45.83998800003201,37.0,45.0,54.1400039999985
653,NGC3653,170.62524354,24.2793067,11.0,22.0,30.0584496000144,1.0,37.0,7.033608000001124,170.0,37.0,30.87674400004971,24.0,16.0,45.50411999999767
654,NGC3654,171.04490956,69.41300255,11.0,24.0,10.778294400009116,4.0,37.0,39.120612000004655,171.0,2.0,41.67441600002803,69.0,24.0,46.80918000000588
655,NGC3655,170.72764719,16.59006453,11.0,22.0,54.635325600004876,1.0,6.0,21.61548720000038,170.0,43.0,39.5298839999964,16.0,35.0,24.232307999997715
656,NGC3656,170.9108125,53.84205,11.0,23.0,38.595000000006934,3.0,35.0,22.092000000003083,170.0,54.0,38.924999999969714,53.0,50.0,31.380000000001473
657,NGC3657,170.9816165,52.92098357,11.0,23.0,55.587960000005836,3.0,31.0,41.03605680000143,170.0,58.0,53.81940000000441,52.0,55.0,15.540851999989513
658,NGC3658,170.99277446,38.5623202,11.0,23.0,58.265870400007174,2.0,34.0,14.956848000002623,170.0,59.0,33.98805599997331,38.0,33.0,44.352720000007366
659,NGC3659,170.93974502,17.81858966,11.0,23.0,45.538804800010695,1.0,11.0,16.461518400000905,170.0,56.0,23.08207200001334,17.0,49.0,6.922776000002386
660,NGC3660,170.88449649,-8.65854324,11.0,23.0,32.27915760000897,-0.0,-34.0,-38.05037760000047,170.0,53.0,4.187364000013076,-8.0,-39.0,-30.755664000000706
661,NGC3661,170.91007457,-13.83107871,11.0,23.0,38.417896800010425,-0.0,-55.0,-19.458890400000826,170.0,54.0,36.26845200002208,-13.0,-49.0,-51.883355999999594
662,NGC3662,170.94362083,-1.10490278,11.0,23.0,46.46899920000649,-0.0,-4.0,-25.176667200000047,170.0,56.0,37.03498799995032,-1.0,-6.0,-17.650007999999904
663,NGC3663,170.99971778,-12.29650329,11.0,23.0,59.932267200005356,-0.0,-49.0,-11.160789600000527,170.0,59.0,58.98400799999081,-12.0,-17.0,-47.41184400000151
664,NGC3664,171.101075,3.32498611,11.0,24.0,24.258000000012316,0.0,13.0,17.99666640000016,171.0,6.0,3.8700000000312684,3.0,19.0,29.94999600000078
665,NGC3665,171.18179167,38.76279167,11.0,24.0,43.6300008000066,2.0,35.0,3.070000800000514,171.0,10.0,54.45001199998387,38.0,45.0,46.05001199999492
666,NGC3666,171.10861704,11.34205693,11.0,24.0,26.068089600011604,0.0,45.0,22.093663200000435,171.0,6.0,31.021344000046156,11.0,20.0,31.404948000000132
667,NGC3667,171.070925,-13.85720556,11.0,24.0,17.02200000000488,-0.0,-55.0,-25.729334400000567,171.0,4.0,15.32999999995809,-13.0,-51.0,-25.940016000002117
668,NGC3668,171.37678333,63.446225,11.0,25.0,30.427999200006894,4.0,13.0,47.094000000002794,171.0,22.0,36.41998799998191,63.0,26.0,46.40999999999394
669,NGC3669,171.36173106,57.72123147,11.0,25.0,26.815454400013294,3.0,50.0,53.09555280000282,171.0,21.0,42.231816000039544,57.0,43.0,16.43329199999755
670,NGC3670,171.20688361,23.94525467,11.0,24.0,49.65206640001071,1.0,35.0,46.86112080000143,171.0,12.0,24.780996000019968,23.0,56.0,42.91681200000227
671,NGC3671,171.46894758,60.47956631,11.0,25.0,52.5474192000047,4.0,1.0,55.09591440000193,171.0,28.0,8.211287999968135,60.0,28.0,46.43871600000978
672,NGC3672,171.26031667,-9.7954,11.0,25.0,2.476000800009359,-0.0,-39.0,-10.896000000000612,171.0,15.0,37.140012000031675,-9.0,-47.0,-43.44000000000278
673,NGC3673,171.30356638,-26.73674834,11.0,25.0,12.855931200009252,-1.0,-46.0,-56.81960160000088,171.0,18.0,12.83896800002367,-26.0,-44.0,-12.29402399999401
674,NGC3674,171.61088649,57.04835239,11.0,26.0,26.612757600012458,3.0,48.0,11.604573600002936,171.0,36.0,39.19136400004618,57.0,2.0,54.06860399999289
675,NGC3675,171.53576667,43.58591667,11.0,26.0,8.584000800002798,2.0,54.0,20.620000800002032,171.0,32.0,8.76001199995244,43.0,35.0,9.300012000011293
676,NGC3676,171.40627158,-11.1396297,11.0,25.0,37.5051792000086,-0.0,-44.0,-33.511128000000525,171.0,24.0,22.57768800003305,-11.0,-8.0,-22.666920000001483
677,NGC3677,171.57388333,46.97415278,11.0,26.0,17.73199920000664,3.0,7.0,53.796667200001664,171.0,34.0,25.979988000003686,46.0,58.0,26.950007999989793
678,NGC3678,171.56560173,27.86710398,11.0,26.0,15.744415200010451,1.0,51.0,28.10495520000117,171.0,33.0,56.1662279999905,27.0,52.0,1.5743279999983883
679,NGC3679,171.53582917,-5.585975,11.0,26.0,8.59900080000969,-0.0,-22.0,-20.6340000000003,171.0,32.0,8.985011999998278,-5.0,-35.0,-9.510000000001071
680,NGC3680,171.40833333,-43.24333333,11.0,25.0,37.99999920001014,-2.0,-52.0,-58.39999920000224,171.0,24.0,29.999988000017765,-43.0,-14.0,-35.999987999995255
681,NGC3681,171.62409327,16.86340801,11.0,26.0,29.782384800007975,1.0,7.0,27.217922400000933,171.0,37.0,26.73577200001091,16.0,51.0,48.26883600000201
682,NGC3682,171.9216348,66.58982697,11.0,27.0,41.19235200000546,4.0,26.0,21.558472800002946,171.0,55.0,17.885279999973136,66.0,35.0,23.37709200001541
683,NGC3683,171.882875,56.87670833,11.0,27.0,31.890000000013714,3.0,47.0,30.409999200002886,171.0,52.0,58.35000000004584,56.0,52.0,36.14998799999853
684,NGC3684,171.79655417,17.03031111,11.0,27.0,11.173000800011152,1.0,8.0,7.274666400000314,171.0,47.0,47.5950120000266,17.0,1.0,49.11999599999831
685,NGC3685,172.06757917,4.32725278,11.0,28.0,16.219000800006427,0.0,17.0,18.54066720000027,172.0,4.0,3.2850119999557137,4.0,19.0,38.110008000000875
686,NGC3686,171.93309167,17.22405833,11.0,27.0,43.942000800008,1.0,8.0,53.773999200000446,171.0,55.0,59.13001200003691,17.0,13.0,26.609987999993905
687,NGC3687,172.00252538,29.5110498,11.0,28.0,0.6060912000127416,1.0,58.0,2.6519520000009322,172.0,0.0,9.091368000031252,29.0,30.0,39.7792799999948
688,NGC3688,171.9352105,-9.16550539,11.0,27.0,44.450520000011124,-0.0,-36.0,-39.721293600000394,171.0,56.0,6.757800000038969,-9.0,-9.0,-55.81940399999951
689,NGC3689,172.04590744,25.66114114,11.0,28.0,11.017785600012502,1.0,42.0,38.67387360000123,172.0,2.0,45.266784000027656,25.0,39.0,40.10810400000565
690,NGC3690,172.130525,58.56161111,11.0,28.0,31.326000000008207,3.0,54.0,14.786666400003696,172.0,7.0,49.89000000002079,58.0,33.0,41.799996000004285
691,NGC3691,172.03914233,16.9203163,11.0,28.0,9.394159200010392,1.0,7.0,40.875912000000824,172.0,2.0,20.9123880000152,16.0,55.0,13.138679999998715
692,NGC3692,172.10022083,9.40775,11.0,28.0,24.052999200008855,0.0,37.0,37.86000000000044,172.0,6.0,0.794988000043304,9.0,24.0,27.900000000000205
693,NGC3693,172.04831088,-13.19443779,11.0,28.0,11.594611200007847,-0.0,-52.0,-46.66506960000049,172.0,2.0,53.919168000008995,-13.0,-11.0,-39.976044000001
694,NGC3694,172.22554749,35.41399768,11.0,28.0,54.13139760000945,2.0,21.0,39.35944320000267,172.0,13.0,31.97096399998827,35.0,24.0,50.39164800000492
695,NGC3695,172.32118136,35.57572542,11.0,29.0,17.0835264000074,2.0,22.0,18.174100800000303,172.0,19.0,16.252895999989505,35.0,34.0,32.61151199999176
696,NGC3696,172.18416667,-11.28277778,11.0,28.0,44.20000080000548,-0.0,-45.0,-7.866667200000421,172.0,11.0,3.0000119999863273,-11.0,-16.0,-58.00000799999992
697,NGC3697,172.20989757,20.79499388,11.0,28.0,50.37541680001041,1.0,23.0,10.798531200001023,172.0,12.0,35.63125200003469,20.0,47.0,41.97796799999935
