,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
157,NGC1157,44.52786667,-15.11852778,2.0,58.0,6.688000800002953,-1.0,-0.0,-28.446667200000952,44.0,31.0,40.32001200000593,-15.0,-7.0,-6.700008000003095
158,NGC1158,44.29768591,-14.39548236,2.0,57.0,11.444618400002184,-0.0,-57.0,-34.91576640000105,44.0,17.0,51.6692759999944,-14.0,-23.0,-43.736496000002916
159,NGC1159,45.19384583,43.16252778,3.0,0.0,46.52299920000296,2.0,52.0,39.0066672000016,45.0,11.0,37.844988000002786,43.0,9.0,45.100007999992044
160,NGC1160,45.30524583,44.95542222,3.0,1.0,13.258999200000652,2.0,59.0,49.301332800003195,45.0,18.0,18.884987999988994,44.0,57.0,19.51999200000955
161,NGC1161,45.30866667,44.89738889,3.0,1.0,14.080000800002566,2.0,59.0,35.37333360000346,45.0,18.0,31.200012000003312,44.0,53.0,50.600004000007175
162,NGC1162,44.7333875,-12.39854167,2.0,58.0,56.013000000002364,-0.0,-49.0,-35.65000080000047,44.0,44.0,0.19499999999709416,-12.0,-23.0,-54.75001200000065
163,NGC1163,45.0920375,-17.15252778,3.0,0.0,22.089000000003622,-1.0,-8.0,-36.6066672000008,45.0,5.0,31.33500000001277,-17.0,-9.0,-9.100007999999207
164,NGC1164,45.49933661,42.58492927,3.0,1.0,59.84078640000284,2.0,50.0,20.38302480000212,45.0,29.0,57.61179600000105,42.0,35.0,5.745372000012594
165,NGC1165,44.6986375,-32.09923056,2.0,58.0,47.673000000000485,-2.0,-8.0,-23.815334400001724,44.0,41.0,55.09499999998809,-32.0,-5.0,-57.23001600000828
166,NGC1166,45.14577877,11.84273114,3.0,0.0,34.986904800002705,0.0,47.0,22.255473600000357,45.0,8.0,44.80357199999901,11.0,50.0,33.832103999998964
167,NGC1167,45.42649167,35.20565,3.0,1.0,42.35800080000157,2.0,20.0,49.35600000000093,45.0,25.0,35.37001199998997,35.0,12.0,20.339999999994802
168,NGC1168,45.19587211,11.77223963,3.0,0.0,47.00930640000358,0.0,47.0,5.3375112000003355,45.0,11.0,45.13959600001215,11.0,46.0,20.062667999998638
169,NGC1169,45.89481667,46.38631667,3.0,3.0,34.7560008000017,3.0,5.0,32.7160008000023,45.0,53.0,41.34001199999034,46.0,23.0,10.740011999997705
170,NGC1170,45.612054,27.072659,3.0,2.0,26.89296000000258,1.0,48.0,17.438160000001233,45.0,36.0,43.39440000000195,27.0,4.0,21.5724000000057
171,NGC1171,45.99585417,43.39826944,3.0,3.0,59.00500080000189,2.0,53.0,35.5846656000017,45.0,59.0,45.075012000004335,43.0,23.0,53.76998399999991
172,NGC1172,45.40025623,-14.8365268,3.0,1.0,36.06149520000162,-0.0,-59.0,-20.76643200000035,45.0,24.0,0.9224279999875762,-14.0,-50.0,-11.496479999998854
173,NGC1173,45.990439,42.383728,3.0,3.0,57.70536000000231,2.0,49.0,32.09472000000119,45.0,59.0,25.580400000007444,42.0,23.0,1.420799999992255
174,NGC1174,46.37853333,42.83546389,3.0,5.0,30.847999200002718,2.0,51.0,20.511333600001223,46.0,22.0,42.719988000011995,42.0,50.0,7.670003999999153
175,NGC1175,46.13476547,42.33937653,3.0,4.0,32.343712800001825,2.0,49.0,21.4503672000032,46.0,8.0,5.1556919999922,42.0,20.0,21.755508000009627
176,NGC1176,46.145313,42.393441,3.0,4.0,34.87512000000294,2.0,49.0,34.42584000000281,46.0,8.0,43.12680000000569,42.0,23.0,36.38760000001014
177,NGC1177,46.15479583,42.36287222,3.0,4.0,37.15099920000146,2.0,49.0,27.089332800002524,46.0,9.0,17.26498799999149,42.0,21.0,46.339991999999484
178,NGC1178,46.161731,42.313467,3.0,4.0,38.81544000000247,2.0,49.0,15.232080000003236,46.0,9.0,42.23160000001144,42.0,18.0,48.481200000010176
179,NGC1179,45.66008333,-18.89761111,3.0,2.0,38.419999200001804,-1.0,-15.0,-35.426666400001,45.0,39.0,36.29998799999669,-18.0,-53.0,-51.399995999998964
180,NGC1180,45.46268601,-15.0298003,3.0,1.0,51.04464240000205,-1.0,-0.0,-7.152072000000853,45.0,27.0,45.669635999995535,-15.0,-1.0,-47.28107999999921
181,NGC1181,45.4282201,-15.05238072,3.0,1.0,42.77282400000125,-1.0,-0.0,-12.57137280000089,45.0,25.0,41.59235999998998,-15.0,-3.0,-8.57059200000137
182,NGC1182,45.870325,-9.67128056,3.0,3.0,28.878000000002295,-0.0,-38.0,-41.107334400000326,45.0,52.0,13.170000000004052,-9.0,-40.0,-16.610015999998495
183,NGC1183,46.192344,42.368944,3.0,4.0,46.162560000001776,2.0,49.0,28.546560000001477,46.0,11.0,32.43839999999466,42.0,22.0,8.198399999996582
184,NGC1184,49.1870625,80.79325,3.0,16.0,44.895000000003336,5.0,23.0,10.380000000003946,49.0,11.0,13.425000000011664,80.0,47.0,35.70000000000164
185,NGC1185,45.74780833,-9.13209722,3.0,2.0,59.473999200001444,-0.0,-36.0,-31.70333280000051,45.0,44.0,52.10998799999288,-9.0,-7.0,-55.549992000001254
186,NGC1186,46.37853333,42.83546389,3.0,5.0,30.847999200002718,2.0,51.0,20.511333600001223,46.0,22.0,42.719988000011995,42.0,50.0,7.670003999999153
187,NGC1187,45.65662132,-22.86735086,3.0,2.0,37.58911680000249,-1.0,-31.0,-28.16420640000068,45.0,39.0,23.836751999997432,-22.0,-52.0,-2.4630959999942093
188,NGC1188,45.93068022,-15.48454012,3.0,3.0,43.3632528000026,-1.0,-1.0,-56.289628800000514,45.0,55.0,50.44879199999741,-15.0,-29.0,-4.344432000000467
189,NGC1189,45.85195833,-15.62347222,3.0,3.0,24.46999920000213,-1.0,-2.0,-29.633332800001018,45.0,51.0,7.049988000007943,-15.0,-37.0,-24.499992000000077
190,NGC1190,45.85891038,-15.66187768,3.0,3.0,26.138491200001006,-1.0,-2.0,-38.85064320000035,45.0,51.0,32.07736799999111,-15.0,-39.0,-42.759647999999686
191,NGC1191,45.8785788,-15.68526936,3.0,3.0,30.858912000002796,-1.0,-2.0,-44.464646400000625,45.0,52.0,42.883679999998776,-15.0,-41.0,-6.96969599999818
192,NGC1192,45.89435417,-15.67887222,3.0,3.0,34.64500080000217,-1.0,-2.0,-42.92933280000099,45.0,53.0,39.675011999999015,-15.0,-40.0,-43.93999200000209
193,NGC1193,46.48333333,44.38333333,3.0,5.0,55.999999200002826,2.0,57.0,31.999999200002378,46.0,28.0,59.99998800000242,44.0,22.0,59.9999879999973
194,NGC1194,45.95458333,-1.10360833,3.0,3.0,49.099999200001214,-0.0,-4.0,-24.865999200000033,45.0,57.0,16.499987999994232,-1.0,-6.0,-12.989987999999695
195,NGC1195,45.88669444,-12.03977828,3.0,3.0,32.806665600001566,-0.0,-48.0,-9.546787200000892,45.0,53.0,12.099983999997903,-12.0,-2.0,-23.201808000000597
196,NGC1196,45.8967423,-12.07623267,3.0,3.0,35.21815200000205,-0.0,-48.0,-18.295840800000747,45.0,53.0,48.27227999999877,-12.0,-4.0,-34.43761199999841
197,NGC1197,46.559203,44.061183,3.0,6.0,14.208720000001094,2.0,56.0,14.683920000002502,46.0,33.0,33.13079999998763,44.0,3.0,40.258799999999155
198,NGC1198,46.55516652,41.84891257,3.0,6.0,13.23996480000261,2.0,47.0,23.7390168000033,46.0,33.0,18.599472000000787,41.0,50.0,56.08525200001111
199,NGC1199,45.90992917,-15.61350556,3.0,3.0,38.38300080000188,-1.0,-2.0,-27.241334400000667,45.0,54.0,35.74501199999304,-15.0,-36.0,-48.62001600000042
200,NGC1200,45.97700417,-11.99185278,3.0,3.0,54.481000800002626,-0.0,-47.0,-58.044667200000504,45.0,58.0,37.215012000002616,-11.0,-59.0,-30.67000800000116
201,NGC1201,46.03320417,-26.06959167,3.0,4.0,7.96900080000146,-1.0,-44.0,-16.702000800001997,46.0,1.0,59.535011999991525,-26.0,-4.0,-10.530012000004376
202,NGC1202,46.26050321,-6.4916168,3.0,5.0,2.520770400002448,-0.0,-25.0,-57.98803200000023,46.0,15.0,37.81155600001114,-6.0,-29.0,-29.820480000000273
203,NGC1203,46.3088125,-14.38099722,3.0,5.0,14.115000000002276,-0.0,-57.0,-31.439332800000273,46.0,18.0,31.725000000006958,-14.0,-22.0,-51.58999199999769
204,NGC1204,46.16619132,-12.34138587,3.0,4.0,39.885916800003365,-0.0,-49.0,-21.932608800000395,46.0,9.0,58.288752000010504,-12.0,-20.0,-28.98913199999953
205,NGC1205,45.868496,-9.670343,3.0,3.0,28.43904000000233,-0.0,-38.0,-40.88232000000062,45.0,52.0,6.585600000001364,-9.0,-40.0,-13.234800000002878
206,NGC1206,46.5407375,-8.83329444,3.0,6.0,9.777000000001621,-0.0,-35.0,-19.990665600000312,46.0,32.0,26.65499999999554,-8.0,-49.0,-59.85998399999829
207,NGC1207,47.06447243,38.38217778,3.0,8.0,15.47338320000307,2.0,33.0,31.722667200001098,47.0,3.0,52.100748000007684,38.0,22.0,55.84000799999728
208,NGC1208,46.54965,-9.54135,3.0,6.0,11.916000000001645,-0.0,-38.0,-9.92400000000032,46.0,32.0,58.7399999999991,-9.0,-32.0,-28.859999999998394
209,NGC1209,46.51258333,-15.61127222,3.0,6.0,3.0199992000024523,-1.0,-2.0,-26.70533280000102,46.0,30.0,45.29998799999362,-15.0,-36.0,-40.57999200000012
210,NGC1210,46.68896302,-25.71634546,3.0,6.0,45.35112480000279,-1.0,-42.0,-51.92291040000114,46.0,41.0,20.266872000009926,-25.0,-42.0,-58.843655999997964
211,NGC1211,46.71841841,-0.79446071,3.0,6.0,52.420418400001054,-0.0,-3.0,-10.670570400000017,46.0,43.0,6.3062759999934315,-0.0,-47.0,-40.05855600000004
212,NGC1212,47.18132942,40.86191278,3.0,8.0,43.51906080000106,2.0,43.0,26.859067200001903,47.0,10.0,52.785911999990276,40.0,51.0,42.88600799999017
213,NGC1213,47.32212083,38.649375,3.0,9.0,17.308999200002297,2.0,34.0,35.8500000000015,47.0,19.0,19.63498800001048,38.0,38.0,57.74999999999693
214,NGC1214,46.73312917,-9.54413889,3.0,6.0,55.951000800001225,-0.0,-38.0,-10.59333360000025,46.0,43.0,59.265011999992794,-9.0,-32.0,-38.90000399999735
215,NGC1215,46.78942763,-9.59269522,3.0,7.0,9.46263120000161,-0.0,-38.0,-22.246852800000312,46.0,47.0,21.939467999995372,-9.0,-35.0,-33.70279199999828
216,NGC1216,46.82655833,-9.61263611,3.0,7.0,18.373999200001307,-0.0,-38.0,-27.032666400000522,46.0,49.0,35.609987999990835,-9.0,-36.0,-45.48999600000144
217,NGC1217,46.52517473,-39.0363603,3.0,6.0,6.0419352000033655,-2.0,-36.0,-8.726472000001309,46.0,31.0,30.629028000012113,-39.0,-2.0,-10.897079999994048
218,NGC1218,47.10926584,4.11091689,3.0,8.0,26.2238016000018,0.0,16.0,26.620053600000304,47.0,6.0,33.35702399999661,4.0,6.0,39.300804000001364
219,NGC1219,47.11654672,2.10857203,3.0,8.0,27.971212800002903,0.0,8.0,26.05728720000009,47.0,6.0,59.56819200000837,2.0,6.0,30.85930799999975
220,NGC1220,47.922,53.347,3.0,11.0,41.2800000000011,3.0,33.0,23.280000000003298,47.0,55.0,19.19999999998936,53.0,20.0,49.20000000000471
221,NGC1221,47.06468992,-4.25949777,3.0,8.0,15.525580800002174,-0.0,-17.0,-2.2794648000002837,47.0,3.0,52.883711999997445,-4.0,-15.0,-34.19197200000106
222,NGC1222,47.23644583,-2.95521111,3.0,8.0,56.74699920000268,-0.0,-11.0,-49.250666400000114,47.0,14.0,11.204988000003482,-2.0,-57.0,-18.759996
223,NGC1223,47.0830625,-4.13833333,3.0,8.0,19.935000000001395,-0.0,-16.0,-33.19999920000022,47.0,4.0,59.02499999998895,-4.0,-8.0,-17.999988000000116
224,NGC1224,47.806475,41.36374167,3.0,11.0,13.554000000002517,2.0,45.0,27.298000800002455,47.0,48.0,23.309999999996194,41.0,21.0,49.47001200001125
225,NGC1225,47.19666952,-4.10147105,3.0,8.0,47.20068480000286,-0.0,-16.0,-24.35305200000016,47.0,11.0,48.01027200000135,-4.0,-6.0,-5.295779999999226
226,NGC1226,47.77229583,35.386825,3.0,11.0,5.35099920000107,2.0,21.0,32.838000000002125,47.0,46.0,20.264987999990467,35.0,23.0,12.570000000006303
227,NGC1227,47.78211658,35.32483169,3.0,11.0,7.707979200001667,2.0,21.0,17.959605600002106,47.0,46.0,55.61968800000102,35.0,19.0,29.394084000012413
228,NGC1228,47.04897917,-22.92288333,3.0,8.0,11.755000800002229,-1.0,-31.0,-41.49199920000136,47.0,2.0,56.32501200000945,-22.0,-55.0,-22.379988000004403
229,NGC1229,47.04513186,-22.96025074,3.0,8.0,10.831646400001631,-1.0,-31.0,-50.46017760000048,47.0,2.0,42.47469599999249,-22.0,-57.0,-36.90266399999757
230,NGC1230,47.0683,-22.98398889,3.0,8.0,16.392000000001765,-1.0,-31.0,-56.157333600000854,47.0,4.0,5.880000000002497,-22.0,-59.0,-2.3600039999968203
231,NGC1231,46.62221953,-15.56896583,3.0,6.0,29.332687200003136,-1.0,-2.0,-16.551799200001067,46.0,37.0,19.990308000008667,-15.0,-34.0,-8.276987999999221
232,NGC1232,47.43964167,-20.5793,3.0,9.0,45.514000800002954,-1.0,-22.0,-19.032000000000835,47.0,26.0,22.710012000001143,-20.0,-34.0,-45.479999999999734
233,NGC1233,48.13794583,39.31893611,3.0,12.0,33.106999200002036,2.0,37.0,16.54466640000237,48.0,8.0,16.60498799999857,39.0,19.0,8.169996000009974
234,NGC1234,47.4125,-7.84538611,3.0,9.0,39.00000000000258,-0.0,-31.0,-22.892666400000365,47.0,24.0,45.000000000005116,-7.0,-50.0,-43.38999599999909
235,NGC1235,48.137958,39.318917,3.0,12.0,33.1099200000023,2.0,37.0,16.540080000001467,48.0,8.0,16.648799999991297,39.0,19.0,8.101199999996425
236,NGC1236,47.86657917,10.80811944,3.0,11.0,27.97900080000236,0.0,43.0,13.948665600000538,47.0,51.0,59.68501200000503,10.0,48.0,29.22998400000168
237,NGC1237,47.537371,-8.692323,3.0,10.0,8.969040000001982,-0.0,-34.0,-46.15752000000043,47.0,32.0,14.535600000000954,-8.0,-41.0,-32.36280000000008
238,NGC1238,47.71939583,-10.74795,3.0,10.0,52.65499920000263,-0.0,-42.0,-59.508000000000294,47.0,43.0,9.82498800001224,-10.0,-44.0,-52.619999999998015
239,NGC1239,47.7238125,-2.55324167,3.0,10.0,53.71500000000324,-0.0,-10.0,-12.778000800000058,47.0,43.0,25.725000000003888,-2.0,-33.0,-11.670011999999161
240,NGC1240,48.361183,30.507158,3.0,13.0,26.683920000000754,2.0,2.0,1.7179200000018113,48.0,21.0,40.25879999998892,30.0,30.0,25.76880000000159
241,NGC1241,47.81098333,-8.92213889,3.0,11.0,14.635999200002345,-0.0,-35.0,-41.31333360000028,47.0,48.0,39.53998799999681,-8.0,-55.0,-19.70000399999776
242,NGC1242,47.83055417,-8.90241389,3.0,11.0,19.333000800002473,-0.0,-35.0,-36.57933360000044,47.0,49.0,49.99501199999713,-8.0,-54.0,-8.690004000000187
243,NGC1243,47.856073,-8.945269,3.0,11.0,25.457520000002418,-0.0,-35.0,-46.86456000000035,47.0,51.0,21.862800000007496,-8.0,-56.0,-42.968399999998894
244,NGC1244,46.62967741,-66.77567608,3.0,6.0,31.122578400001863,-4.0,-27.0,-6.1622592000009035,46.0,37.0,46.83867599999758,-66.0,-46.0,-32.433887999987974
245,NGC1245,48.701,47.253,3.0,14.0,48.240000000002894,3.0,9.0,0.7200000000027984,48.0,42.0,3.6000000000018417,47.0,15.0,10.80000000000041
246,NGC1246,46.75872942,-66.93862517,3.0,7.0,2.0950608000032744,-4.0,-27.0,-45.27004080000083,46.0,45.0,31.42591200000595,-66.0,-56.0,-19.050611999980447
247,NGC1247,48.0596625,-10.48111944,3.0,12.0,14.31900000000212,-0.0,-41.0,-55.46866560000055,48.0,3.0,34.78500000000622,-10.0,-28.0,-52.02998400000183
248,NGC1248,48.20232138,-5.22469697,3.0,12.0,48.55713120000306,-0.0,-20.0,-53.92727280000024,48.0,12.0,8.35696800000278,-5.0,-13.0,-28.909092000000385
249,NGC1249,47.50506044,-53.33583459,3.0,10.0,1.2145056000020915,-3.0,-33.0,-20.60030160000281,47.0,30.0,18.217584000004194,-53.0,-20.0,-9.004523999990965
250,NGC1250,48.83790527,41.35537699,3.0,15.0,21.097264800003046,2.0,45.0,25.29047760000296,48.0,50.0,16.458972000000927,41.0,21.0,19.357164000012403
251,NGC1251,48.537938,1.456538,3.0,14.0,9.105120000002245,0.0,5.0,49.56912000000013,48.0,32.0,16.576799999988907,1.0,27.0,23.536800000000397
252,NGC1252,47.70416667,-57.76666667,3.0,10.0,49.0000008000024,-3.0,-51.0,-4.000000800002397,47.0,42.0,15.000011999997582,-57.0,-46.0,-1.199999758227932e-05
253,NGC1253,48.5376875,-2.82295,3.0,14.0,9.045000000001515,-0.0,-11.0,-17.508000000000123,48.0,32.0,15.674999999989154,-2.0,-49.0,-22.620000000000147
254,NGC1254,48.59946667,2.67788333,3.0,14.0,23.872000800001594,0.0,10.0,42.691999200000055,48.0,35.0,58.08001199999353,2.0,40.0,40.379987999999116
255,NGC1255,48.38328115,-25.72511044,3.0,13.0,31.987476000001962,-1.0,-42.0,-54.026505600001684,48.0,22.0,59.81214000000705,-25.0,-43.0,-30.397584000006077
256,NGC1256,48.49269162,-21.98631249,3.0,13.0,58.24598880000298,-1.0,-27.0,-56.71499760000074,48.0,29.0,33.68983200000798,-21.0,-59.0,-10.724963999998351
257,NGC1257,49.24833576,41.52926552,3.0,16.0,59.600582400003574,2.0,46.0,7.0237248000023556,49.0,14.0,54.00873600001205,41.0,31.0,45.355872000009754
258,NGC1258,48.5228,-21.77422222,3.0,14.0,5.4720000000008895,-1.0,-27.0,-5.81333280000031,48.0,31.0,22.079999999987763,-21.0,-46.0,-27.199991999995063
259,NGC1259,49.321948,41.385421,3.0,17.0,17.267520000002747,2.0,45.0,32.501040000001495,49.0,19.0,19.012799999996446,41.0,23.0,7.515600000003246
260,NGC1260,49.3634557,41.40513626,3.0,17.0,27.229368000003262,2.0,45.0,37.23270240000147,49.0,21.0,48.440520000010565,41.0,24.0,18.490535999996496
261,NGC1261,48.06754167,-55.21622222,3.0,12.0,16.210000800002184,-3.0,-40.0,-51.89333280000227,48.0,4.0,3.1500119999896015,-55.0,-12.0,-58.39999199999568
262,NGC1262,48.88993869,-15.87928229,3.0,15.0,33.585285600001846,-1.0,-3.0,-31.027749600001258,48.0,53.0,23.779284000003713,-15.0,-52.0,-45.41624400000288
263,NGC1263,48.91484343,-15.09835248,3.0,15.0,39.56242320000243,-1.0,-0.0,-23.604595200000844,48.0,54.0,53.43634799999165,-15.0,-5.0,-54.06892800000307
264,NGC1264,49.4981789,41.52035141,3.0,17.0,59.56293600000279,2.0,46.0,4.884338400002122,49.0,29.0,53.44403999999713,41.0,31.0,13.265076000012641
265,NGC1265,49.56530833,41.85776111,3.0,18.0,15.673999200002058,2.0,47.0,25.86266640000133,49.0,33.0,55.10998800000209,41.0,51.0,27.93999599999438
266,NGC1266,49.00312,-2.42737,3.0,16.0,0.7488000000021344,-0.0,-9.0,-42.56880000000006,49.0,0.0,11.232000000009634,-2.0,-25.0,-38.5319999999993
267,NGC1267,49.687535,41.467847,3.0,18.0,45.008400000001174,2.0,45.0,52.28328000000147,49.0,41.0,15.125999999988835,41.0,28.0,4.249199999996449
268,NGC1268,49.68817904,41.48874815,3.0,18.0,45.16296960000204,2.0,45.0,57.29955600000153,49.0,41.0,17.444544000005067,41.0,29.0,19.493339999997374
269,NGC1269,49.3275,-41.10806944,3.0,17.0,18.60000000000312,-2.0,-44.0,-25.93666560000287,49.0,19.0,39.000000000002046,-41.0,-6.0,-29.049984000004656
270,NGC1270,49.74226667,41.47004167,3.0,18.0,58.14400080000155,2.0,45.0,52.810000800001404,49.0,44.0,32.160011999997664,41.0,28.0,12.15001200000188
271,NGC1271,49.79704879,41.35318782,3.0,19.0,11.29170960000124,2.0,45.0,24.76507680000182,49.0,47.0,49.37564399999303,41.0,21.0,11.476152000008142
272,NGC1272,49.83875,41.49059167,3.0,19.0,21.30000000000109,2.0,45.0,57.74200080000185,49.0,50.0,19.49999999999079,41.0,29.0,26.130012000002125
273,NGC1273,49.861375,41.54059167,3.0,19.0,26.730000000002292,2.0,46.0,9.742000800002018,49.0,51.0,40.9500000000088,41.0,32.0,26.130011999991893
274,NGC1274,49.91890833,41.54863056,3.0,19.0,40.537999200003156,2.0,46.0,11.671334400001996,49.0,55.0,8.069988000002581,41.0,32.0,55.07001599999796
275,NGC1275,49.95066567,41.51169838,3.0,19.0,48.1597608000024,2.0,46.0,2.8076112000022135,49.0,57.0,2.3964119999976674,41.0,30.0,42.114167999994834
276,NGC1276,49.963361,41.641972,3.0,19.0,51.20664000000147,2.0,46.0,34.07328000000277,49.0,57.0,48.099599999996485,41.0,38.0,31.099200000009546
277,NGC1277,49.96453333,41.57340556,3.0,19.0,51.48799920000215,2.0,46.0,17.617334400001994,49.0,57.0,52.319988000006674,41.0,34.0,24.260015999991538
278,NGC1278,49.97567917,41.56340833,3.0,19.0,54.163000800002834,2.0,46.0,15.217999200002907,49.0,58.0,32.445011999997746,41.0,33.0,48.26998800000524
279,NGC1279,49.9961375,41.47952778,3.0,19.0,59.07300000000376,2.0,45.0,55.086667200001216,49.0,59.0,46.09500000001162,41.0,28.0,46.30000799999266
280,NGC1280,49.48779082,-0.16909076,3.0,17.0,57.06979680000252,-0.0,-0.0,-40.58178240000001,49.0,29.0,16.046952000002648,-0.0,-10.0,-8.726736000000024
281,NGC1281,50.0254375,41.63008611,3.0,20.0,6.105000000003358,2.0,46.0,31.220666400001846,50.0,1.0,31.5750000000088,41.0,37.0,48.309996000002116
282,NGC1282,50.0505875,41.36702778,3.0,20.0,12.14100000000144,2.0,45.0,28.086667200001898,50.0,3.0,2.11499999999603,41.0,22.0,1.3000080000028902
283,NGC1283,50.064675,41.39868889,3.0,20.0,15.522000000002407,2.0,45.0,35.68533360000188,50.0,3.0,52.830000000004134,41.0,23.0,55.28000400000906
284,NGC1284,49.43975,-10.28910278,3.0,17.0,45.54000000000215,-0.0,-41.0,-9.384667200000507,49.0,26.0,23.099999999987517,-10.0,-17.0,-20.770008000001212
285,NGC1285,49.47255833,-7.29771667,3.0,17.0,53.41399920000171,-0.0,-29.0,-11.452000800000377,49.0,28.0,21.2099879999937,-7.0,-17.0,-51.78001199999926
286,NGC1286,49.4521882,-7.61684448,3.0,17.0,48.525168000003234,-0.0,-30.0,-28.042675200000673,49.0,27.0,7.877520000006939,-7.0,-37.0,-0.6401280000002885
287,NGC1287,49.6394875,-2.73085278,3.0,18.0,33.47700000000245,-0.0,-10.0,-55.404667200000155,49.0,38.0,22.155000000004748,-2.0,-43.0,-51.07000800000094
288,NGC1288,49.30502234,-32.57592171,3.0,17.0,13.205361600002092,-2.0,-10.0,-18.221210400001553,49.0,18.0,18.08042400000261,-32.0,-34.0,-33.318156000010504
289,NGC1289,49.70747443,-1.97326171,3.0,18.0,49.793863200001596,-0.0,-7.0,-53.58281040000012,49.0,42.0,26.90794799999196,-1.0,-58.0,-23.74215600000042
290,NGC1290,50.01374006,-13.99814987,3.0,20.0,3.297614400003823,-0.0,-55.0,-59.55596880000101,50.0,0.0,49.464216000012584,-13.0,-59.0,-53.33953200000238
291,NGC1291,49.3275,-41.10806944,3.0,17.0,18.60000000000312,-2.0,-44.0,-25.93666560000287,49.0,19.0,39.000000000002046,-41.0,-6.0,-29.049984000004656
292,NGC1292,49.56205833,-27.61033056,3.0,18.0,14.893999200001744,-1.0,-50.0,-26.47933440000159,49.0,33.0,43.409987999997384,-27.0,-36.0,-37.190016000004675
293,NGC1293,50.40197917,41.39278333,3.0,21.0,36.475000800001425,2.0,45.0,34.26799920000221,50.0,24.0,7.125011999989397,41.0,23.0,34.01998800000115
294,NGC1294,50.41654253,41.36056308,3.0,21.0,39.97020720000194,2.0,45.0,26.535139200001794,50.0,24.0,59.553108000003476,41.0,21.0,38.02708799999493
295,NGC1295,50.01374006,-13.99814987,3.0,20.0,3.297614400003823,-0.0,-55.0,-59.55596880000101,50.0,0.0,49.464216000012584,-13.0,-59.0,-53.33953200000238
296,NGC1296,49.70719886,-13.06238726,3.0,18.0,49.72772640000194,-0.0,-52.0,-14.972942400000306,49.0,42.0,25.91589599999395,-13.0,-3.0,-44.5941359999982
297,NGC1297,49.80928985,-19.10010266,3.0,19.0,14.229564000002739,-1.0,-16.0,-24.024638400001308,49.0,48.0,33.44345999999632,-19.0,-6.0,-0.369576000003633
298,NGC1298,50.05448732,-2.11407679,3.0,20.0,13.076956800002293,-0.0,-8.0,-27.37842960000009,50.0,3.0,16.15435199999922,-2.0,-6.0,-50.67644399999974
299,NGC1299,50.04036985,-6.26203274,3.0,20.0,9.688764000002408,-0.0,-25.0,-2.8878576000003164,50.0,2.0,25.331459999991353,-6.0,-15.0,-43.31786400000155
300,NGC1300,49.92102223,-19.41115051,3.0,19.0,41.04533520000132,-1.0,-17.0,-38.67612240000099,49.0,55.0,15.680027999994195,-19.0,-24.0,-40.14183599999569
301,NGC1301,50.1472,-18.71533889,3.0,20.0,35.32800000000165,-1.0,-14.0,-51.68133360000148,50.0,8.0,49.9199999999928,-18.0,-42.0,-55.22000400000621
302,NGC1302,49.96334524,-26.06053971,3.0,19.0,51.20285760000357,-1.0,-44.0,-14.529530400001391,49.0,57.0,48.04286400000876,-26.0,-3.0,-37.942956000001686
303,NGC1303,50.16998878,-7.39442532,3.0,20.0,40.79730720000185,-0.0,-29.0,-34.66207680000018,50.0,10.0,11.95960799998943,-7.0,-23.0,-39.931151999999486
304,NGC1304,50.30327185,-4.58405,3.0,21.0,12.785244000003146,-0.0,-18.0,-20.17200000000031,50.0,18.0,11.77866000000563,-4.0,-35.0,-2.5800000000012346
305,NGC1305,50.34574287,-2.31680757,3.0,21.0,22.978288800002886,-0.0,-9.0,-16.03381680000009,50.0,20.0,44.67433200000812,-2.0,-19.0,-0.5072519999997382
306,NGC1306,50.26237168,-25.51242767,3.0,21.0,2.9692032000026103,-1.0,-42.0,-2.982640800001093,50.0,15.0,44.53804800000398,-25.0,-30.0,-44.7396120000036
307,NGC1307,50.30327185,-4.58405,3.0,21.0,12.785244000003146,-0.0,-18.0,-20.17200000000031,50.0,18.0,11.77866000000563,-4.0,-35.0,-2.5800000000012346
308,NGC1308,50.61890945,-2.75715417,3.0,22.0,28.538268000002205,-0.0,-11.0,-1.7170008000001502,50.0,37.0,8.074019999988309,-2.0,-45.0,-25.75501200000076
309,NGC1309,50.52731591,-15.39994272,3.0,22.0,6.555818400002451,-1.0,-1.0,-35.986252800000656,50.0,31.0,38.3372759999952,-15.0,-23.0,-59.793792000001105
310,NGC1310,50.26429583,-37.10168889,3.0,21.0,3.430999200002347,-2.0,-28.0,-24.405333600002166,50.0,15.0,51.46498800000643,-37.0,-6.0,-6.080003999994119
311,NGC1311,50.02894167,-52.18548889,3.0,20.0,6.946000800002139,-3.0,-28.0,-44.517333600002615,50.0,1.0,44.190012000006504,-52.0,-11.0,-7.760004000007257
312,NGC1312,50.87414583,1.32416111,3.0,23.0,29.794999200003573,0.0,5.0,17.798666400000034,50.0,52.0,26.924988000012036,1.0,19.0,26.979995999999602
313,NGC1313,49.56685833,-66.49826111,3.0,18.0,16.045999200002896,-4.0,-25.0,-59.58266640000289,49.0,34.0,0.6899880000082703,-66.0,-29.0,-53.73999600000502
