,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
326,NGC4326,185.7984625,6.07223611,12.0,23.0,11.631000000010943,0.0,24.0,17.33666640000031,185.0,47.0,54.46499999999787,6.0,4.0,20.04999600000147
327,NGC4327,185.78129,15.73651,12.0,23.0,7.509600000012,1.0,2.0,56.76240000000085,185.0,46.0,52.64400000004571,15.0,44.0,11.43600000000319
328,NGC4328,185.83350412,15.82036362,12.0,23.0,20.04098880000356,1.0,3.0,16.887268800000736,185.0,50.0,0.6148319999510932,15.0,49.0,13.309032000000656
329,NGC4329,185.83629804,-12.5586344,12.0,23.0,20.71152960000873,-0.0,-50.0,-14.072256000000607,185.0,50.0,10.672944000009466,-12.0,-33.0,-31.08384000000271
330,NGC4330,185.82187083,11.36798056,12.0,23.0,17.248999200008512,0.0,45.0,28.315334400000722,185.0,49.0,18.734987999980603,11.0,22.0,4.730015999998045
331,NGC4331,185.64933333,76.17330556,12.0,22.0,35.83999920000622,5.0,4.0,41.593334400004736,185.0,38.0,57.59998799996538,76.0,10.0,23.900016000010282
332,NGC4332,185.69508333,65.84369722,12.0,22.0,46.81999920000621,4.0,23.0,22.487332800000885,185.0,41.0,42.29998799995883,65.0,50.0,37.309991999984504
333,NGC4333,185.84278794,6.0407415,12.0,23.0,22.269105600007038,0.0,24.0,9.777960000000263,185.0,50.0,34.036583999977665,6.0,2.0,26.66940000000075
334,NGC4334,185.849485,7.473806,12.0,23.0,23.876400000007152,0.0,29.0,53.71344000000015,185.0,50.0,58.1459999999538,7.0,28.0,25.70159999999902
335,NGC4335,185.75795,58.44471111,12.0,23.0,1.9080000000091957,3.0,53.0,46.73066640000215,185.0,45.0,28.619999999978063,58.0,26.0,40.959996000000274
336,NGC4336,185.8743,19.42703056,12.0,23.0,29.832000000011476,1.0,17.0,42.48733440000052,185.0,52.0,27.480000000018663,19.0,25.0,37.31001599999502
337,NGC4337,186.0,-58.117,12.0,24.0,7.673861546209082e-12,-3.0,-52.0,-28.080000000001917,186.0,0.0,0.0,-58.0,-7.0,-1.199999999990382
338,NGC4338,185.808075,28.89410833,12.0,23.0,13.938000000012067,1.0,55.0,34.585999200001254,185.0,48.0,29.07000000000835,28.0,53.0,38.78998800000602
339,NGC4339,185.89558538,6.08179613,12.0,23.0,34.940491200007244,0.0,24.0,19.63107120000018,185.0,53.0,44.10736799999995,6.0,4.0,54.46606799999948
340,NGC4340,185.89698972,16.72234627,12.0,23.0,35.2775328000061,1.0,6.0,53.36310480000087,185.0,53.0,49.162991999976384,16.0,43.0,20.446571999997047
341,NGC4341,185.97279583,7.10726667,12.0,23.0,53.47099920001,0.0,28.0,25.74400080000032,185.0,58.0,22.064987999983714,7.0,6.0,26.16001199999843
342,NGC4342,185.9126,7.05393611,12.0,23.0,39.02400000001094,0.0,28.0,12.944666400000528,185.0,54.0,45.35999999999149,7.0,3.0,14.169996000001532
343,NGC4343,185.91120833,6.95393611,12.0,23.0,38.68999920000789,0.0,27.0,48.9446664000004,185.0,54.0,40.34998799997766,6.0,57.0,14.1699959999994
344,NGC4344,185.906045,17.54089207,12.0,23.0,37.45080000001167,1.0,10.0,9.81409680000148,185.0,54.0,21.762000000021544,17.0,32.0,27.211452000006204
345,NGC4345,185.43269167,75.322625,12.0,21.0,43.84600080000865,5.0,1.0,17.430000000002863,185.0,25.0,57.69001199998911,75.0,19.0,21.450000000007776
346,NGC4346,185.866425,46.99388056,12.0,23.0,27.94200000000629,3.0,7.0,58.53133440000235,185.0,51.0,59.129999999972824,46.0,59.0,37.970016000003284
347,NGC4347,183.717974,-3.241029,12.0,14.0,52.31376000000893,-0.0,-12.0,-57.84696000000025,183.0,43.0,4.706399999993209,-3.0,-14.0,-27.704400000000575
348,NGC4348,185.9748375,-3.44291111,12.0,23.0,53.96100000000928,-0.0,-13.0,-46.29866640000017,185.0,58.0,29.415000000024065,-3.0,-26.0,-34.47999599999939
349,NGC4349,186.03333333,-61.87166667,12.0,24.0,7.999999200008858,-4.0,-7.0,-29.200000800004418,186.0,1.0,59.999988000017765,-61.0,-52.0,-18.000012000011907
350,NGC4350,185.99089167,16.69335556,12.0,23.0,57.814000800010206,1.0,6.0,46.40533440000066,185.0,59.0,27.21001199998682,16.0,41.0,36.08001600000193
351,NGC4351,186.0065,12.205025,12.0,24.0,1.5600000000083014,0.0,48.0,49.206000000000216,186.0,0.0,23.399999999958254,12.0,12.0,18.08999999999685
352,NGC4352,186.0209247,11.2180801,12.0,24.0,5.0219280000098365,0.0,44.0,52.3392240000004,186.0,1.0,15.32891999998128,11.0,13.0,5.0883599999995965
353,NGC4353,186.001062,7.785177,12.0,24.0,0.25488000000621014,0.0,31.0,8.44248000000043,186.0,0.0,3.8231999999652544,7.0,47.0,6.637199999999837
354,NGC4354,186.0065,12.205025,12.0,24.0,1.5600000000083014,0.0,48.0,49.206000000000216,186.0,0.0,23.399999999958254,12.0,12.0,18.08999999999685
355,NGC4355,186.72761667,-0.87764167,12.0,26.0,54.628000800011876,-0.0,-3.0,-30.634000800000063,186.0,43.0,39.420012000011866,-0.0,-52.0,-39.51001200000036
356,NGC4356,186.0605625,8.53580278,12.0,24.0,14.53500000001057,0.0,34.0,8.592667200000221,186.0,3.0,38.02500000001146,8.0,32.0,8.890007999996925
357,NGC4357,185.99521849,48.77945298,12.0,23.0,58.85243760000918,3.0,15.0,7.068715200003162,185.0,59.0,42.7865640000482,48.0,46.0,46.03072800000746
358,NGC4358,185.98958428,58.38063735,12.0,23.0,57.50022720001169,3.0,53.0,31.352964000003567,185.0,59.0,22.50340800000913,58.0,22.0,50.294460000002346
359,NGC4359,186.04608333,31.52160556,12.0,24.0,11.059999200008122,2.0,6.0,5.185334400002404,186.0,2.0,45.899987999955556,31.0,31.0,17.780016000004082
360,NGC4360,186.09039167,9.29274722,12.0,24.0,21.694000800009974,0.0,37.0,10.259332800000607,186.0,5.0,25.41001200000892,9.0,17.0,33.88999200000271
361,NGC4361,186.12812879,-18.78487906,12.0,24.0,30.750909600010203,-1.0,-15.0,-8.370974400001217,186.0,7.0,41.26364400001876,-18.0,-47.0,-5.564616000005458
362,NGC4362,186.047076,58.360654,12.0,24.0,11.29824000001122,3.0,53.0,26.556960000002192,186.0,2.0,49.47360000001481,58.0,21.0,38.35439999998812
363,NGC4363,185.86916667,74.95138889,12.0,23.0,28.600000800009866,4.0,59.0,48.33333360000353,185.0,52.0,9.000011999994513,74.0,57.0,5.000004000014542
364,NGC4364,186.00853508,58.38518367,12.0,24.0,2.0484192000110113,3.0,53.0,32.444080800003405,186.0,0.0,30.726288000005297,58.0,23.0,6.661212000012711
365,NGC4365,186.11761667,7.31751944,12.0,24.0,28.228000800005617,0.0,29.0,16.204665600000396,186.0,7.0,3.420011999962753,7.0,19.0,3.0699839999995504
366,NGC4366,186.19586416,7.35302702,12.0,24.0,47.00739840001006,0.0,29.0,24.72648480000018,186.0,11.0,45.110976000048595,7.0,21.0,10.89727199999949
367,NGC4367,186.146397,12.18231,12.0,24.0,35.13528000001202,0.0,48.0,43.754400000000686,186.0,8.0,47.029200000026776,12.0,10.0,56.3159999999975
368,NGC4368,185.777838,10.621191,12.0,23.0,6.681120000010026,0.0,42.0,29.08584000000033,185.0,46.0,40.2168000000097,10.0,37.0,16.287599999998577
369,NGC4369,186.15085,39.38298056,12.0,24.0,36.20400000000345,2.0,37.0,31.915334400002138,186.0,9.0,3.059999999968568,39.0,22.0,58.73001600000009
370,NGC4370,186.22888333,7.44456667,12.0,24.0,54.931999200007766,0.0,29.0,46.69600080000052,186.0,13.0,43.97998800000778,7.0,26.0,40.44001200000139
371,NGC4371,186.23095833,11.70428889,12.0,24.0,55.429999200003834,0.0,46.0,49.02933360000105,186.0,13.0,51.44998799997438,11.0,42.0,15.440004000003
372,NGC4372,186.43929167,-72.65908333,12.0,25.0,45.43000080000539,-4.0,-50.0,-38.1799992000046,186.0,26.0,21.450011999959315,-72.0,-39.0,-32.69998800000508
373,NGC4373,186.32425,-39.75965833,12.0,25.0,17.820000000007497,-2.0,-39.0,-2.3179992000009975,186.0,19.0,27.30000000002292,-39.0,-45.0,-34.76998800000217
374,NGC4374,186.26559721,12.88698314,12.0,25.0,3.7433304000117573,0.0,51.0,32.8759536000004,186.0,15.0,56.14995600003567,12.0,53.0,13.139303999999612
375,NGC4375,186.25204583,28.55851667,12.0,25.0,0.4909992000030172,1.0,54.0,14.044000800001584,186.0,15.0,7.364987999949335,28.0,33.0,30.660011999998176
376,NGC4376,186.32506654,5.74114789,12.0,25.0,18.015969600004667,0.0,22.0,57.87549360000014,186.0,19.0,30.23954399998047,5.0,44.0,28.1324039999987
377,NGC4377,186.30128333,14.76221667,12.0,25.0,12.307999200006492,0.0,59.0,2.9320008000006226,186.0,18.0,4.619987999963087,14.0,45.0,43.980012000002944
378,NGC4378,186.32531667,4.925025,12.0,25.0,18.07600080000924,0.0,19.0,42.00600000000016,186.0,19.0,31.14001200002349,4.0,55.0,30.08999999999915
379,NGC4379,186.311438,15.60743062,12.0,25.0,14.74512000001127,1.0,2.0,25.7833488000011,186.0,18.0,41.176800000034746,15.0,36.0,26.750232000002114
380,NGC4380,186.34240833,10.01670556,12.0,25.0,22.177999200014398,0.0,40.0,4.009334400000455,186.0,20.0,32.669988000043304,10.0,1.0,0.14001600000042913
381,NGC4381,185.995083,48.779472,12.0,23.0,58.819920000004515,3.0,15.0,7.073280000001958,185.0,59.0,42.2987999999782,48.0,46.0,46.0991999999942
382,NGC4382,186.35022083,18.19108056,12.0,25.0,24.052999200012692,1.0,12.0,45.85933440000055,186.0,21.0,0.794988000043304,18.0,11.0,27.89001599999864
383,NGC4383,186.356325,16.47000556,12.0,25.0,25.51800000000597,1.0,5.0,52.80133440000121,186.0,21.0,22.769999999993615,16.0,28.0,12.020016000002158
384,NGC4384,186.30005,54.50613056,12.0,25.0,12.012000000007816,3.0,38.0,1.4713344000023199,186.0,18.0,0.17999999999574356,54.0,30.0,22.07001600000922
385,NGC4385,186.4283784,0.57257756,12.0,25.0,42.81081600000931,0.0,2.0,17.41861440000004,186.0,25.0,42.16224000005013,0.0,34.0,21.27921600000036
386,NGC4386,186.118279,75.5289718,12.0,24.0,28.386960000010077,5.0,2.0,6.953232000003169,186.0,7.0,5.80440000000408,75.0,31.0,44.29847999997719
387,NGC4387,186.4236537,12.81050264,12.0,25.0,41.67688800000704,0.0,51.0,14.520633600000252,186.0,25.0,25.153319999958512,12.0,48.0,37.80950399999739
388,NGC4388,186.44508333,12.66206944,12.0,25.0,46.819999200008766,0.0,50.0,38.8966656000008,186.0,26.0,42.29998799995883,12.0,39.0,43.44998399999923
389,NGC4389,186.39624167,45.68466944,12.0,25.0,35.098000800006446,3.0,2.0,44.32066560000287,186.0,23.0,46.47001199998158,45.0,41.0,4.809984000001464
390,NGC4390,186.46110744,10.45903186,12.0,25.0,50.665785600007496,0.0,41.0,50.167646400000336,186.0,27.0,39.98678400002291,10.0,27.0,32.51469599999865
391,NGC4391,186.32828244,64.93347436,12.0,25.0,18.787785600012086,4.0,19.0,44.03384640000553,186.0,19.0,41.816784000034204,64.0,56.0,0.5076960000189956
392,NGC4392,186.32891667,45.84743889,12.0,25.0,18.940000800008505,3.0,3.0,23.385333600002305,186.0,19.0,44.100012000044444,45.0,50.0,50.7800039999978
393,NGC4393,186.463866,27.560798,12.0,25.0,51.32784000000754,1.0,50.0,14.59152000000131,186.0,27.0,49.917599999985214,27.0,33.0,38.87279999999407
394,NGC4394,186.48182109,18.21392102,12.0,25.0,55.63706160001374,1.0,12.0,51.34104480000136,186.0,28.0,54.555924000039795,18.0,12.0,50.11567200000286
395,NGC4395,186.45359965,33.54685963,12.0,25.0,48.86391600001048,2.0,14.0,11.246311200001315,186.0,27.0,12.958740000003672,33.0,32.0,48.69466800000055
396,NGC4396,186.49500833,15.67146667,12.0,25.0,58.80199920000493,1.0,2.0,41.15200080000065,186.0,29.0,42.029987999965215,15.0,40.0,17.280011999996958
397,NGC4397,186.492,18.30088889,12.0,25.0,58.08000000000746,1.0,13.0,12.213333600000524,186.0,29.0,31.199999999964803,18.0,18.0,3.2000039999982732
398,NGC4398,186.530978,10.686072,12.0,26.0,7.434720000009207,0.0,42.0,44.65728000000027,186.0,31.0,51.52080000001661,10.0,41.0,9.859199999997657
399,NGC4399,186.42833333,33.51611111,12.0,25.0,42.799999200003214,2.0,14.0,3.8666664000015416,186.0,25.0,41.99998799995228,33.0,30.0,57.99999599998955
400,NGC4400,186.48333333,33.515,12.0,25.0,55.999999200006556,2.0,14.0,3.6000000000014154,186.0,28.0,59.99998799997684,33.0,30.0,54.000000000002046
401,NGC4401,186.489875,33.52836111,12.0,25.0,57.57000000000971,2.0,14.0,6.8066664000016175,186.0,29.0,23.550000000043383,33.0,31.0,42.099995999995485
402,NGC4402,186.531525,13.11279444,12.0,26.0,7.566000000006454,0.0,52.0,27.070665600000865,186.0,31.0,53.489999999956126,13.0,6.0,46.059984000000185
403,NGC4403,186.55332917,-7.68497778,12.0,26.0,12.799000800008429,-0.0,-30.0,-44.39466720000034,186.0,33.0,11.985012000043298,-7.0,-41.0,-5.920007999998518
404,NGC4404,186.5673375,-7.68081111,12.0,26.0,16.161000000010404,-0.0,-30.0,-43.39466640000012,186.0,34.0,2.415000000028158,-7.0,-40.0,-50.91999599999838
405,NGC4405,186.52975097,16.18100239,12.0,26.0,7.1402328000077375,1.0,4.0,43.44057360000106,186.0,31.0,47.10349200003293,16.0,10.0,51.60860399999905
406,NGC4406,186.549225,12.94596944,12.0,26.0,11.814000000011902,0.0,51.0,47.0326656000006,186.0,32.0,57.21000000002505,12.0,56.0,45.48998400000258
407,NGC4407,186.63430124,12.61067011,12.0,26.0,32.232297600009616,0.0,50.0,26.560826400000224,186.0,38.0,3.4844640000483196,12.0,36.0,38.41239599999696
408,NGC4408,186.571835,27.87115319,12.0,26.0,17.2404000000094,1.0,51.0,29.07676560000155,186.0,34.0,18.605999999974756,27.0,52.0,16.151484000004075
409,NGC4409,186.74348467,2.49437187,12.0,26.0,58.436320800005745,0.0,9.0,58.649248800000144,186.0,44.0,36.54481199995189,2.0,29.0,39.73873200000057
410,NGC4410,186.61789633,9.01986186,12.0,26.0,28.295119200007832,0.0,36.0,4.766846400000588,186.0,37.0,4.426788000027955,9.0,1.0,11.50269600000243
411,NGC4411,186.624412,8.872245,12.0,26.0,29.858880000012675,0.0,35.0,29.338800000000305,186.0,37.0,27.883200000023862,8.0,52.0,20.081999999998175
412,NGC4412,186.65034955,3.964701,12.0,26.0,36.08389200000289,0.0,15.0,51.52824000000017,186.0,39.0,1.2583799999538314,3.0,57.0,52.92359999999931
413,NGC4413,186.63430124,12.61067011,12.0,26.0,32.232297600009616,0.0,50.0,26.560826400000224,186.0,38.0,3.4844640000483196,12.0,36.0,38.41239599999696
414,NGC4414,186.61287083,31.22354444,12.0,26.0,27.08899920000519,2.0,4.0,53.650665600002014,186.0,36.0,46.334987999969144,31.0,13.0,24.759984000004636
415,NGC4415,186.66868753,8.43571629,12.0,26.0,40.48500720000888,0.0,33.0,44.57190960000048,186.0,40.0,7.275107999998909,8.0,26.0,8.578644000000821
416,NGC4416,186.69466667,7.91883333,12.0,26.0,46.72000080000643,0.0,31.0,40.519999200000214,186.0,41.0,40.80001200001334,7.0,55.0,7.799988000000013
417,NGC4417,186.7109375,9.58411667,12.0,26.0,50.62500000000597,0.0,38.0,20.18800080000048,186.0,42.0,39.375,9.0,35.0,2.8200120000008155
418,NGC4418,186.72761667,-0.87764167,12.0,26.0,54.628000800011876,-0.0,-3.0,-30.634000800000063,186.0,43.0,39.420012000011866,-0.0,-52.0,-39.51001200000036
419,NGC4419,186.7351375,15.04742222,12.0,26.0,56.43300000001204,1.0,0.0,11.381332800000976,186.0,44.0,6.495000000027176,15.0,2.0,50.719991999998655
420,NGC4420,186.74348467,2.49437187,12.0,26.0,58.436320800005745,0.0,9.0,58.649248800000144,186.0,44.0,36.54481199995189,2.0,29.0,39.73873200000057
421,NGC4421,186.76055648,15.46149233,12.0,27.0,2.533555200006816,1.0,1.0,50.75815920000096,186.0,45.0,38.00332799996795,15.0,27.0,41.37238800000162
422,NGC4422,186.80035417,-5.830875,12.0,27.0,12.085000800004337,-0.0,-23.0,-19.410000000000167,186.0,48.0,1.2750119999691378,-5.0,-49.0,-51.14999999999952
423,NGC4423,186.78738333,5.880225,12.0,27.0,8.971999200012988,0.0,23.0,31.254000000000488,186.0,47.0,14.57998800004134,5.0,52.0,48.81000000000114
424,NGC4424,186.79822794,9.42064439,12.0,27.0,11.574705600007746,0.0,37.0,40.95465360000034,186.0,47.0,53.62058400001388,9.0,25.0,14.319803999998726
425,NGC4425,186.80556609,12.73477483,12.0,27.0,13.335861600012606,0.0,50.0,56.345959200000664,186.0,48.0,20.037924000048406,12.0,44.0,5.189387999997166
426,NGC4426,186.79375,27.83833333,12.0,27.0,10.500000000007077,1.0,51.0,21.199999200001542,186.0,47.0,37.49999999995907,27.0,50.0,17.999988000003952
427,NGC4427,186.79375,27.83833333,12.0,27.0,10.500000000007077,1.0,51.0,21.199999200001542,186.0,47.0,37.49999999995907,27.0,50.0,17.999988000003952
428,NGC4428,186.86793333,-8.16789444,12.0,27.0,28.30399920001014,-0.0,-32.0,-40.29466559999989,186.0,52.0,4.5599879999986115,-8.0,-10.0,-4.419983999998323
429,NGC4429,186.86043318,11.10766155,12.0,27.0,26.503963200011356,0.0,44.0,25.83877200000032,186.0,51.0,37.55944800000407,11.0,6.0,27.581579999998382
430,NGC4430,186.86000623,6.26277088,12.0,27.0,26.401495200012732,0.0,25.0,3.065011200000356,186.0,51.0,36.02242800003751,6.0,15.0,45.975167999998945
431,NGC4431,186.86409259,12.29028745,12.0,27.0,27.382221600013708,0.0,49.0,9.66898800000024,186.0,51.0,50.73332400004574,12.0,17.0,25.03481999999721
432,NGC4432,186.8873125,6.2332,12.0,27.0,32.9550000000107,0.0,24.0,55.96800000000023,186.0,53.0,14.325000000026193,6.0,13.0,59.520000000000266
433,NGC4433,186.910875,-8.27845,12.0,27.0,38.61000000000658,-0.0,-33.0,-6.828000000000287,186.0,54.0,39.15000000001555,-8.0,-16.0,-42.41999999999791
434,NGC4434,186.90283333,8.15431111,12.0,27.0,36.67999920000426,0.0,32.0,37.03466640000045,186.0,54.0,10.199987999974383,8.0,9.0,15.519996000000305
435,NGC4435,186.9187625,13.07902222,12.0,27.0,40.50300000001059,0.0,52.0,18.965332800000994,186.0,55.0,7.545000000050095,13.0,4.0,44.47999200000211
436,NGC4436,186.92181301,12.31589016,12.0,27.0,41.235122400007924,0.0,49.0,15.813638400000514,186.0,55.0,18.526835999978175,12.0,18.0,57.20457600000131
437,NGC4437,188.18994167,0.11503889,12.0,32.0,45.586000800009714,0.0,0.0,27.609333600000006,188.0,11.0,23.790011999985836,0.0,6.0,54.14000399999999
438,NGC4438,186.94021667,13.00858889,12.0,27.0,45.65200080001361,0.0,52.0,2.0613336000009497,186.0,56.0,24.78001200004428,13.0,0.0,30.920004000001455
439,NGC4439,187.1,-60.1,12.0,28.0,24.000000000004178,-4.0,-0.0,-24.00000000000375,187.0,5.0,59.999999999979536,-60.0,-6.0,-5.115907697472721e-12
440,NGC4440,186.97322083,12.29319167,12.0,27.0,53.572999200007416,0.0,49.0,10.366000800000563,186.0,58.0,23.594988000008925,12.0,17.0,35.490012000002054
441,NGC4441,186.83500833,64.80156667,12.0,27.0,20.40199920000873,4.0,19.0,12.376000800003553,186.0,50.0,6.029987999977493,64.0,48.0,5.640011999998933
442,NGC4442,187.01622083,9.80361944,12.0,28.0,3.892999200011076,0.0,39.0,12.868665600000497,187.0,0.0,58.394988000031844,9.0,48.0,13.029984000001065
443,NGC4443,187.26254167,13.18385556,12.0,29.0,3.010000800003212,0.0,52.0,44.12533440000075,187.0,15.0,45.150011999965045,13.0,11.0,1.8800159999985055
444,NGC4444,187.15174499,-43.26170965,12.0,28.0,36.41879760001004,-2.0,-53.0,-2.8103160000021887,187.0,9.0,6.281963999990694,-43.0,-15.0,-42.15474000000086
445,NGC4445,187.06656215,9.43639839,12.0,28.0,15.9749160000122,0.0,37.0,44.73561360000062,187.0,3.0,59.62374000003592,9.0,26.0,11.034204000002887
446,NGC4446,187.02830417,13.91163611,12.0,28.0,6.793000800009423,0.0,55.0,38.7926664000004,187.0,1.0,41.895012000045426,13.0,54.0,41.8899959999996
447,NGC4447,187.05219817,13.89921978,12.0,28.0,12.527560800007791,0.0,55.0,35.81274720000067,187.0,3.0,7.913411999988966,13.0,53.0,57.19120799999729
448,NGC4448,187.06428333,28.6203,12.0,28.0,15.427999200010305,1.0,54.0,28.872000000001776,187.0,3.0,51.41998799998191,28.0,37.0,13.080000000001064
449,NGC4449,187.046325,44.09355833,12.0,28.0,11.118000000010113,2.0,56.0,22.453999200001817,187.0,2.0,46.76999999998543,44.0,5.0,36.80998800000168
450,NGC4450,187.123475,17.08495,12.0,28.0,29.63400000001471,1.0,8.0,20.388000000000766,187.0,7.0,24.510000000047967,17.0,5.0,5.819999999997094
451,NGC4451,187.16899167,9.258925,12.0,28.0,40.558000800004805,0.0,37.0,2.142000000000337,187.0,10.0,8.370011999988947,9.0,15.0,32.12999999999866
452,NGC4452,187.18041002,11.7550567,12.0,28.0,43.29840480000982,0.0,47.0,1.2136080000006189,187.0,10.0,49.476072000038585,11.0,45.0,18.204120000002888
453,NGC4453,187.1952375,6.51191944,12.0,28.0,46.85700000000324,0.0,26.0,2.860665600000374,187.0,11.0,42.85499999996546,6.0,30.0,42.90998399999921
454,NGC4454,187.21143285,-1.93918422,12.0,28.0,50.743884000006716,-0.0,-7.0,-45.40421280000011,187.0,12.0,41.15825999997924,-1.0,-56.0,-21.063192000000157
455,NGC4455,187.18386087,22.82042836,12.0,28.0,44.12660880000814,1.0,31.0,16.902806400001325,187.0,11.0,1.8991319999622647,22.0,49.0,13.54209600000388
456,NGC4456,186.96845833,-30.09751389,12.0,27.0,52.42999920000912,-2.0,-0.0,-23.403333600000664,186.0,58.0,6.44998800001531,-30.0,-5.0,-51.050003999993976
457,NGC4457,187.24587917,3.57060833,12.0,28.0,59.01100080000859,0.0,14.0,16.945999200000266,187.0,14.0,45.16501199998174,3.0,34.0,14.189988000000682
458,NGC4458,187.23971667,13.24191667,12.0,28.0,57.53200080000809,0.0,52.0,58.06000080000089,187.0,14.0,22.980012000025454,13.0,14.0,30.9000120000006
459,NGC4459,187.25010833,13.97858056,12.0,29.0,0.025999200005912826,0.0,55.0,54.85933440000025,187.0,15.0,0.3899879999607947,13.0,58.0,42.89001599999736
460,NGC4460,187.18982083,44.86423611,12.0,28.0,45.556999200009045,2.0,59.0,27.41666640000176,187.0,11.0,23.35498800000778,44.0,51.0,51.249996000000806
461,NGC4461,187.26254167,13.18385556,12.0,29.0,3.010000800003212,0.0,52.0,44.12533440000075,187.0,15.0,45.150011999965045,13.0,11.0,1.8800159999985055
462,NGC4462,187.33790417,-23.16661667,12.0,29.0,21.097000800010193,-1.0,-32.0,-39.988000800000805,187.0,20.0,16.45501200000581,-23.0,-9.0,-59.82001199999928
463,NGC4463,187.48333333,-64.79,12.0,29.0,55.9999992000057,-4.0,-19.0,-9.600000000004485,187.0,28.0,59.99998799997684,-64.0,-47.0,-24.00000000002251
464,NGC4464,187.33880417,8.15656389,12.0,29.0,21.31300080000841,0.0,32.0,37.57533360000025,187.0,20.0,19.695012000011047,8.0,9.0,23.630003999997342
465,NGC4465,187.34806667,8.02600833,12.0,29.0,23.536000800010584,0.0,32.0,6.241999200000379,187.0,20.0,53.040012000030856,8.0,1.0,33.62998799999929
466,NGC4466,187.377369,7.696424,12.0,29.0,30.5685600000038,0.0,30.0,47.14176000000052,187.0,22.0,38.52839999995467,7.0,41.0,47.126400000001354
467,NGC4467,187.3761125,7.99295,12.0,29.0,30.267000000011848,0.0,31.0,58.30800000000053,187.0,22.0,34.005000000017844,7.0,59.0,34.620000000001596
468,NGC4468,187.37872136,14.04907832,12.0,29.0,30.893126400006423,0.0,56.0,11.778796800000322,187.0,22.0,43.396895999949265,14.0,2.0,56.68195199999843
469,NGC4469,187.36665417,8.750175,12.0,29.0,27.997000800009033,0.0,35.0,0.042000000000541604,187.0,21.0,59.955012000013994,8.0,45.0,0.6300000000017292
470,NGC4470,187.40752927,7.82424616,12.0,29.0,37.80702480001054,0.0,31.0,17.819078400000308,187.0,24.0,27.105371999991803,7.0,49.0,27.286176000001205
471,NGC4471,187.40443333,7.93266944,12.0,29.0,37.06399920000635,0.0,31.0,43.840665600000364,187.0,24.0,15.959987999960958,7.0,55.0,57.60998399999906
472,NGC4472,187.44499167,8.00041111,12.0,29.0,46.7980008000103,0.0,32.0,0.09866640000041116,187.0,26.0,41.9700120000266,8.0,0.0,1.4799959999997725
473,NGC4473,187.45365833,13.42931944,12.0,29.0,48.877999200011004,0.0,53.0,43.03666560000096,187.0,27.0,13.169987999986006,13.0,25.0,45.54998400000159
474,NGC4474,187.4731,14.06867222,12.0,29.0,53.54400000000567,0.0,56.0,16.481332800000388,187.0,28.0,23.15999999995711,14.0,4.0,7.219991999999422
475,NGC4475,187.4482175,27.24332819,12.0,29.0,47.57220000001027,1.0,48.0,58.398765600000786,187.0,26.0,53.58299999999417,27.0,14.0,35.981483999999
476,NGC4476,187.49617083,12.34866944,12.0,29.0,59.0809992000095,0.0,49.0,23.68066560000088,187.0,29.0,46.214988000040194,12.0,20.0,55.20998400000039
477,NGC4477,187.50905,13.63644167,12.0,30.0,2.172000000009433,0.0,54.0,32.74600080000042,187.0,30.0,32.5800000000072,13.0,38.0,11.190011999999854
478,NGC4478,187.5726625,12.32857778,12.0,30.0,17.439000000012328,0.0,49.0,18.858667200000383,187.0,34.0,21.585000000025047,12.0,19.0,42.88000799999935
479,NGC4479,187.57642917,13.57746667,12.0,30.0,18.343000800008724,0.0,54.0,18.592000800000363,187.0,34.0,35.14501200004133,13.0,34.0,38.880011999999056
480,NGC4480,187.6115875,4.24647222,12.0,30.0,26.78100000001038,0.0,16.0,59.15333280000027,187.0,36.0,41.715000000046984,4.0,14.0,47.29999200000087
481,NGC4481,187.45135417,64.03391389,12.0,29.0,48.32500080001111,4.0,16.0,8.139333600002772,187.0,27.0,4.875012000006791,64.0,2.0,2.0900039999776254
482,NGC4482,187.543021,10.77946798,12.0,30.0,10.325040000011398,0.0,43.0,7.072315200000361,187.0,32.0,34.875600000036684,10.0,46.0,46.08472799999902
483,NGC4483,187.66925,9.01566389,12.0,30.0,40.62000000001191,0.0,36.0,3.759333600000616,187.0,40.0,9.300000000018827,9.0,0.0,56.39000400000285
484,NGC4484,187.21948333,-11.65203889,12.0,28.0,52.67599920001132,-0.0,-46.0,-36.48933360000086,187.0,13.0,10.139988000009907,-11.0,-39.0,-7.340004000000135
485,NGC4485,187.6296375,41.70117222,12.0,30.0,31.113000000008384,2.0,46.0,48.28133280000088,187.0,37.0,46.695000000004256,41.0,42.0,4.219991999987656
486,NGC4486,187.70593076,12.39112329,12.0,30.0,49.423382400010496,0.0,49.0,33.869589600000296,187.0,42.0,21.350736000003963,12.0,23.0,28.043843999998046
487,NGC4487,187.76864066,-8.05404038,12.0,31.0,4.4737584000083075,-0.0,-32.0,-12.969691200000426,187.0,46.0,7.106375999958345,-8.0,-3.0,-14.545367999999996
488,NGC4488,187.71405485,8.35999771,12.0,30.0,51.373164000006,0.0,33.0,26.399450400000433,187.0,42.0,50.59745999998768,8.0,21.0,35.991756000000095
