,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
315,NGC7315,338.88208991,34.80344001,22.0,35.0,31.70157840001906,2.0,19.0,12.825602400001515,338.0,52.0,55.523675999966144,34.0,48.0,12.384036000009928
316,NGC7316,338.9847891,20.32224324,22.0,35.0,56.349384000020564,1.0,21.0,17.33837760000057,338.0,59.0,5.240760000001501,20.0,19.0,20.075663999995754
317,NGC7317,338.9661174,33.94493299,22.0,35.0,51.86817600000637,2.0,15.0,46.78391760000071,338.0,57.0,58.02263999990373,33.0,56.0,41.75876399999311
318,NGC7318,338.9913,33.96563056,22.0,35.0,57.912000000020214,2.0,15.0,51.75133440000259,338.0,59.0,28.680000000085784,33.0,57.0,56.27001600000369
319,NGC7319,339.015009,33.975882,22.0,36.0,3.602160000021968,2.0,15.0,54.21168000000094,339.0,0.0,54.03240000007372,33.0,58.0,33.1751999999949
320,NGC7320,339.01419298,33.94823069,22.0,36.0,3.406315200022334,2.0,15.0,47.575365600001795,339.0,0.0,51.094728000066425,33.0,56.0,53.630484000009346
321,NGC7321,339.11673481,21.62177113,22.0,36.0,28.016354400019736,1.0,26.0,29.225071200001054,339.0,7.0,0.24531600009140675,21.0,37.0,18.37606799999662
322,NGC7322,339.46439636,-37.23116328,22.0,37.0,51.45512640002352,-2.0,-28.0,-55.47918720000098,339.0,27.0,51.82689600008416,-37.0,-13.0,-52.187807999989104
323,NGC7323,339.22326382,19.14389159,22.0,36.0,53.58331680001186,1.0,16.0,34.53398160000063,339.0,13.0,23.749751999998807,19.0,8.0,38.00972399999665
324,NGC7324,339.25386329,19.14626857,22.0,37.0,0.9271896000174706,1.0,16.0,35.10445680000046,339.0,15.0,13.907844000095793,19.0,8.0,46.56685200000055
325,NGC7325,339.13958333,34.50138889,22.0,36.0,33.49999920000869,2.0,18.0,0.3333336000015663,339.0,8.0,22.499987999976838,34.0,30.0,5.00000400000431
326,NGC7326,339.09477452,34.54367812,22.0,36.0,22.7458848000191,2.0,18.0,10.482748800002781,339.0,5.0,41.18827199995394,34.0,32.0,37.241232000009745
327,NGC7327,339.141833,34.503611,22.0,36.0,34.03992000002006,2.0,18.0,0.8666400000011265,339.0,8.0,30.598800000070696,34.0,30.0,12.999599999997713
328,NGC7328,339.37207083,10.53158333,22.0,37.0,29.296999200014113,0.0,42.0,7.579999200000884,339.0,22.0,19.454987999943114,10.0,31.0,53.699988000000474
329,NGC7329,340.10082917,-66.47905,22.0,40.0,24.199000800012982,-4.0,-25.0,-54.972000000004684,340.0,6.0,2.9850119999900926,-66.0,-28.0,-44.58000000000311
330,NGC7330,339.23412917,38.54799722,22.0,36.0,56.19100080002198,2.0,34.0,11.519332800001933,339.0,14.0,2.8650120000611423,38.0,32.0,52.78999199999703
331,NGC7331,339.26709167,34.41591944,22.0,37.0,4.102000800013457,2.0,17.0,39.82066560000206,339.0,16.0,1.530012000048373,34.0,24.0,57.309984000011696
332,NGC7332,339.352175,23.79835,22.0,37.0,24.52200000001767,1.0,35.0,11.604000000000667,339.0,21.0,7.8299999999580905,23.0,47.0,54.05999999999722
333,NGC7333,339.298481,34.437836,22.0,37.0,11.635440000010817,2.0,17.0,45.08064000000104,339.0,17.0,54.53159999993204,34.0,26.0,16.20959999999002
334,NGC7334,339.46439636,-37.23116328,22.0,37.0,51.45512640002352,-2.0,-28.0,-55.47918720000098,339.0,27.0,51.82689600008416,-37.0,-13.0,-52.187807999989104
335,NGC7335,339.33087777,34.44785,22.0,37.0,19.41066480001041,2.0,17.0,47.4840000000021,339.0,19.0,51.159971999900336,34.0,26.0,52.260000000009086
336,NGC7336,339.34127949,34.48176289,22.0,37.0,21.907077600009757,2.0,17.0,55.62309360000121,339.0,20.0,28.606163999916134,34.0,28.0,54.3464039999958
337,NGC7337,339.3609625,34.37431667,22.0,37.0,26.63100000002629,2.0,17.0,29.836000800001656,339.0,21.0,39.46500000010019,34.0,22.0,27.540011999996068
338,NGC7338,339.380502,34.414479,22.0,37.0,31.320480000006796,2.0,17.0,39.474960000001076,339.0,22.0,49.80719999992289,34.0,24.0,52.12440000000015
339,NGC7339,339.445375,23.78667222,22.0,37.0,46.89000000002352,1.0,35.0,8.801332800001234,339.0,26.0,43.35000000004584,23.0,47.0,12.01999199999932
340,NGC7340,339.43416392,34.41000074,22.0,37.0,44.1993408000161,2.0,17.0,38.40017760000194,339.0,26.0,2.9901120000113224,34.0,24.0,36.002664000003506
341,NGC7341,339.77308808,-22.66666276,22.0,39.0,5.541139200008729,-1.0,-30.0,-39.999062400001364,339.0,46.0,23.117087999926298,-22.0,-39.0,-59.98593600000447
342,NGC7342,339.55484167,35.49887222,22.0,38.0,13.162000800003852,2.0,21.0,59.72933280000319,339.0,33.0,17.43001199990431,35.0,29.0,55.93999200000951
343,NGC7343,339.65772792,34.07149292,22.0,38.0,37.85470080002369,2.0,16.0,17.15830080000039,339.0,39.0,27.82051200004844,34.0,4.0,17.374511999989863
344,NGC7344,339.901125,-4.15897222,22.0,39.0,36.270000000009475,-0.0,-16.0,-38.153332800000186,339.0,54.0,4.049999999924694,-4.0,-9.0,-32.29999199999959
345,NGC7345,339.68688163,35.54061927,22.0,38.0,44.851591200020096,2.0,22.0,9.748624800002261,339.0,41.0,12.773868000058428,35.0,32.0,26.229372000001945
346,NGC7346,339.89765422,11.08328078,22.0,39.0,35.43701280001187,0.0,44.0,19.987387200000626,339.0,53.0,51.55519199997343,11.0,4.0,59.81080800000299
347,NGC7347,339.98400833,11.02756111,22.0,39.0,56.16199920001662,0.0,44.0,6.614666400000573,339.0,59.0,2.429987999980767,11.0,1.0,39.2199960000022
348,NGC7348,340.151275,11.90623611,22.0,40.0,36.30600000001749,0.0,47.0,37.496666400000436,340.0,9.0,4.589999999993779,11.0,54.0,22.44999600000014
349,NGC7349,340.30875,-21.79694444,22.0,41.0,14.100000000008492,-1.0,-27.0,-11.26666560000082,340.0,18.0,31.49999999990996,-21.0,-47.0,-48.99998400000271
350,NGC7350,340.202331,12.006528,22.0,40.0,48.559440000013865,0.0,48.0,1.5667200000002879,340.0,12.0,8.391600000054495,12.0,0.0,23.500799999997923
351,NGC7351,340.36226253,-4.44460497,22.0,41.0,26.943007200018485,-0.0,-17.0,-46.70519280000029,340.0,21.0,44.14510800003427,-4.0,-26.0,-40.57789200000116
352,NGC7352,339.92914,57.395,22.0,39.0,42.99360000001883,3.0,49.0,34.80000000000331,339.0,55.0,44.904000000065025,57.0,23.0,42.000000000011255
353,NGC7353,339.90612917,11.76986667,22.0,39.0,37.47100080001701,0.0,47.0,4.768000800001033,339.0,54.0,22.065011999948183,11.0,46.0,11.520012000002708
354,NGC7354,340.08280781,61.28576234,22.0,40.0,19.873874400020952,4.0,5.0,8.582961600001227,340.0,4.0,58.10811600007128,61.0,17.0,8.744423999992819
355,NGC7355,340.87730805,-36.86515227,22.0,43.0,30.5539320000247,-2.0,-27.0,-27.636544800002838,340.0,52.0,38.30898000003799,-36.0,-51.0,-54.548172000010595
356,NGC7356,340.50980621,30.7086948,22.0,42.0,2.3534904000274537,2.0,2.0,50.08675200000063,340.0,30.0,35.30235600007927,30.0,42.0,31.30127999999985
357,NGC7357,340.59964618,30.17128013,22.0,42.0,23.91508320000952,2.0,0.0,41.10723120000106,340.0,35.0,58.72624799992536,30.0,10.0,16.60846799999831
358,NGC7358,341.4020375,-65.12189444,22.0,45.0,36.48900000001163,-4.0,-20.0,-29.25466560000345,341.0,24.0,7.335000000020955,-65.0,-7.0,-18.81998400001976
359,NGC7359,341.19998333,-23.68813333,22.0,44.0,47.99599920001242,-1.0,-34.0,-45.151999200000716,341.0,11.0,59.93998800003283,-23.0,-41.0,-17.279987999997957
360,NGC7360,340.89154048,4.15122617,22.0,43.0,33.96971520001955,0.0,16.0,36.29428080000025,340.0,53.0,29.545728000011877,4.0,9.0,4.414212000000575
361,NGC7361,340.57672083,-30.05530278,22.0,42.0,18.412999200016884,-2.0,-0.0,-13.272667200001464,340.0,34.0,36.194987999997466,-30.0,-3.0,-19.09000800000598
362,NGC7362,340.955353,8.705406,22.0,43.0,49.28472000001676,0.0,34.0,49.29744000000042,340.0,57.0,19.27080000000842,8.0,42.0,19.46159999999992
363,NGC7363,340.82675,33.99883333,22.0,43.0,18.420000000017183,2.0,15.0,59.719999200001084,340.0,49.0,36.300000000014734,33.0,59.0,55.79998799998748
364,NGC7364,341.10154513,-0.16212453,22.0,44.0,24.370831200007217,-0.0,-0.0,-38.90988720000001,341.0,6.0,5.562467999916407,-0.0,-9.0,-43.648308
365,NGC7365,341.29179706,-19.95198805,22.0,45.0,10.031294400026525,-1.0,-19.0,-48.477132000001006,341.0,17.0,30.469416000078127,-19.0,-57.0,-7.1569800000023065
366,NGC7366,341.11100877,10.78129333,22.0,44.0,26.642104800013158,0.0,43.0,7.510399200000535,341.0,6.0,39.63157200004389,10.0,46.0,52.65598800000163
367,NGC7367,341.14363559,3.6463936,22.0,44.0,34.47254160001506,0.0,14.0,35.134464000000136,341.0,8.0,37.0881239999062,3.0,38.0,47.01696000000055
368,NGC7368,341.38205,-39.34186111,22.0,45.0,31.692000000010978,-2.0,-37.0,-22.046666400002124,341.0,22.0,55.379999999972824,-39.0,-20.0,-30.699996000012675
369,NGC7369,341.05127083,34.35115278,22.0,44.0,12.304999200019608,2.0,17.0,24.276667200001185,341.0,3.0,4.574988000076701,34.0,21.0,4.150007999998593
370,NGC7370,341.40518333,11.05777222,22.0,45.0,37.24399920001531,0.0,44.0,13.865332800000516,341.0,24.0,18.65998799999943,11.0,3.0,27.979992000001346
371,NGC7371,341.51559992,-11.00120352,22.0,46.0,3.7439808000195285,-0.0,-44.0,-0.28884480000101576,341.0,30.0,56.15971199999876,-11.0,-0.0,-4.332672000002447
372,NGC7372,341.441447,11.130929,22.0,45.0,45.947280000012825,0.0,44.0,31.422960000000444,341.0,26.0,29.209199999936573,11.0,7.0,51.34440000000026
373,NGC7373,341.58083648,3.21007142,22.0,46.0,19.400755200016704,0.0,12.0,50.417140800000055,341.0,34.0,51.01132800005871,3.0,12.0,36.25711199999923
374,NGC7374,341.50404696,10.85361954,22.0,46.0,0.9712704000145322,0.0,43.0,24.868689600000522,341.0,30.0,14.569055999936609,10.0,51.0,13.030344000001435
375,NGC7375,341.6335125,21.08376667,22.0,46.0,32.04300000001666,1.0,24.0,20.104000800001103,341.0,38.0,0.6449999999813372,21.0,5.0,1.5600119999973572
376,NGC7376,341.82235833,3.64554722,22.0,47.0,17.36599920000856,0.0,14.0,34.931332800000234,341.0,49.0,20.489987999949335,3.0,38.0,43.969992000000104
377,NGC7377,341.9479375,-22.31207222,22.0,47.0,47.50500000002262,-1.0,-29.0,-14.897332800001095,341.0,56.0,52.57500000008349,-22.0,-18.0,-43.45999200000364
378,NGC7378,341.94872507,-11.81662412,22.0,47.0,47.69401680002005,-0.0,-47.0,-15.989788800000468,341.0,56.0,55.41025200008335,-11.0,-48.0,-59.84683200000063
379,NGC7379,341.88719547,40.23877077,22.0,47.0,32.92691280001662,2.0,40.0,57.30498480000222,341.0,53.0,13.903691999980765,40.0,14.0,19.57477200000767
380,NGC7380,341.8375,58.13166667,22.0,47.0,21.00000000001245,3.0,52.0,31.600000800002448,341.0,50.0,14.999999999918145,58.0,7.0,54.000012000004745
381,NGC7381,342.53390417,-19.72511389,22.0,50.0,8.137000800026328,-1.0,-18.0,-54.0273336000007,342.0,32.0,2.05501200010076,-19.0,-43.0,-30.41000399999774
382,NGC7382,342.599975,-36.85734167,22.0,50.0,23.994000000014637,-2.0,-27.0,-25.76200080000092,342.0,35.0,59.90999999989981,-36.0,-51.0,-26.43001199998821
383,NGC7383,342.39851482,11.55637264,22.0,49.0,35.64355680001853,0.0,46.0,13.52943360000026,342.0,23.0,54.65335200000936,11.0,33.0,22.941503999997508
384,NGC7384,342.44135343,11.55257651,22.0,49.0,45.924823200008404,0.0,46.0,12.618362400000365,342.0,26.0,28.87234799997259,11.0,33.0,9.275435999999075
385,NGC7385,342.47744156,11.60856853,22.0,49.0,54.58597440001171,0.0,46.0,26.056447200000292,342.0,28.0,38.78961599995819,11.0,36.0,30.84670799999799
386,NGC7386,342.50887917,11.69875,22.0,50.0,2.1310008000213543,0.0,46.0,47.70000000000053,342.0,30.0,31.96501200000057,11.0,41.0,55.500000000001535
387,NGC7387,342.57355167,11.63673162,22.0,50.0,17.65240080000865,0.0,46.0,32.81558880000105,342.0,34.0,24.78601199989953,11.0,38.0,12.233832000002991
388,NGC7388,342.58666667,11.73472222,22.0,50.0,20.80000080001696,0.0,46.0,56.333332800000875,342.0,35.0,12.000011999998605,11.0,44.0,4.999992000000333
389,NGC7389,342.56704583,11.56626389,22.0,50.0,16.09099920000716,0.0,46.0,15.903333600000451,342.0,34.0,1.3649879999411496,11.0,33.0,58.55000400000037
390,NGC7390,342.58138707,11.53119055,22.0,50.0,19.532896800014043,0.0,46.0,7.485732000000809,342.0,34.0,52.993452000018806,11.0,31.0,52.28597999999934
391,NGC7391,342.65060417,-1.54480833,22.0,50.0,36.14500080001477,-0.0,-6.0,-10.753999200000042,342.0,39.0,2.17501200002971,-1.0,-32.0,-41.30998799999972
392,NGC7392,342.95315718,-20.60806365,22.0,51.0,48.75772320001147,-1.0,-22.0,-25.935276000000655,342.0,57.0,11.365848000018559,-20.0,-36.0,-29.029139999993845
393,NGC7393,342.90874116,-5.55735681,22.0,51.0,38.09787840000723,-0.0,-22.0,-13.765634400000195,342.0,54.0,31.46817599991664,-5.0,-33.0,-26.48451599999973
394,NGC7394,342.59586,52.135,22.0,50.0,23.006400000014082,3.0,28.0,32.400000000001654,342.0,35.0,45.09600000005776,52.0,8.0,5.999999999992838
395,NGC7395,342.76208333,37.08786389,22.0,51.0,2.8999992000160546,2.0,28.0,21.08733360000201,342.0,45.0,43.499987999985024,37.0,5.0,16.310004000004596
396,NGC7396,343.09414583,1.09258056,22.0,52.0,22.594999200014172,0.0,4.0,22.21933440000006,343.0,5.0,38.92498800000794,1.0,5.0,33.29001600000012
397,NGC7397,343.19460066,1.13279763,22.0,52.0,46.70415840002022,0.0,4.0,31.871431200000053,343.0,11.0,40.562375999970754,1.0,7.0,58.071467999999996
398,NGC7398,343.20530106,1.20112311,22.0,52.0,49.27225440001621,0.0,4.0,48.26954640000004,343.0,12.0,19.083816000038496,1.0,12.0,4.043195999999725
399,NGC7399,343.16360417,-9.26778889,22.0,52.0,39.265000800009204,-0.0,-37.0,-4.269333600000493,343.0,9.0,48.97501199994622,-9.0,-16.0,-4.040004000001005
400,NGC7400,343.58667083,-45.34702222,22.0,54.0,20.800999200021977,-3.0,-1.0,-23.28533280000201,343.0,35.0,12.014988000009907,-45.0,-20.0,-49.279991999998174
401,NGC7401,343.244013,1.142748,22.0,52.0,58.563120000016795,0.0,4.0,34.25952000000008,343.0,14.0,38.44679999998334,1.0,8.0,33.89280000000035
402,NGC7402,343.268652,1.144467,22.0,53.0,4.476480000004983,0.0,4.0,34.67208000000003,343.0,16.0,7.14719999990848,1.0,8.0,40.0811999999997
403,NGC7403,343.276663,1.482728,22.0,53.0,6.39912000001857,0.0,5.0,55.854720000000064,343.0,16.0,35.986799999946015,1.0,28.0,57.82080000000022
404,NGC7404,343.57751061,-39.31501931,22.0,54.0,18.602546400017275,-2.0,-37.0,-15.604634400001345,343.0,34.0,39.038195999964955,-39.0,-18.0,-54.0695159999882
405,NGC7405,343.23849583,12.59358333,22.0,52.0,57.23899920001571,0.0,50.0,22.45999920000031,343.0,14.0,18.58498799991594,12.0,35.0,36.899987999998274
406,NGC7406,343.48430666,-6.57900563,22.0,53.0,56.233598400022515,-0.0,-26.0,-18.96135120000025,343.0,29.0,3.5039760000563547,-6.0,-34.0,-44.42026800000036
407,NGC7407,343.3369125,32.130775,22.0,53.0,20.859000000015442,2.0,8.0,31.386000000001673,343.0,20.0,12.884999999937463,32.0,7.0,50.78999999999951
408,NGC7408,343.98679202,-63.69467041,22.0,55.0,56.83008480001348,-4.0,-14.0,-46.72089840000332,343.0,59.0,12.451271999984783,-63.0,-41.0,-40.813476000001856
409,NGC7409,343.45051256,20.21039346,22.0,53.0,48.12301440001619,1.0,20.0,50.49443040000078,343.0,27.0,1.8452159999742435,20.0,12.0,37.41645599999572
410,NGC7410,343.7539375,-39.66136944,22.0,55.0,0.9450000000228442,-2.0,-38.0,-38.72866560000162,343.0,45.0,14.17500000002292,-39.0,-39.0,-40.929984000005106
411,NGC7411,343.64544583,20.23626111,22.0,54.0,34.90699920002726,1.0,20.0,56.70266640000108,343.0,38.0,43.60498800010191,20.0,14.0,10.539996000003384
412,NGC7412,343.94068823,-42.64196076,22.0,55.0,45.76517520001602,-2.0,-50.0,-34.070582400002536,343.0,56.0,26.477627999920514,-42.0,-38.0,-31.05873600001246
413,NGC7413,343.76292241,13.2204685,22.0,55.0,3.1013784000123223,0.0,52.0,52.91244000000063,343.0,45.0,46.52067599995462,13.0,13.0,13.68660000000304
414,NGC7414,343.85174583,13.24830556,22.0,55.0,24.41899920002868,0.0,52.0,59.593334400000515,343.0,51.0,6.2849880000976555,13.0,14.0,53.90001600000133
415,NGC7415,343.72345,20.26151667,22.0,54.0,53.62800000001528,1.0,21.0,2.764000800001014,343.0,43.0,24.420000000050095,20.0,15.0,41.46001199999603
416,NGC7416,343.92355268,-5.49533117,22.0,55.0,41.652643200015405,-0.0,-21.0,-58.87948080000022,343.0,55.0,24.789648000000852,-5.0,-29.0,-43.192212000000154
417,NGC7417,344.456277,-65.03855404,22.0,57.0,49.50648000001536,-4.0,-20.0,-9.252969600000682,344.0,27.0,22.597200000000157,-65.0,-2.0,-18.79454399997826
418,NGC7418,344.15048591,-37.02996243,22.0,56.0,36.116618400012044,-2.0,-28.0,-7.1909832000017815,344.0,9.0,1.7492759999504415,-37.0,-1.0,-47.86474799999155
419,NGC7419,343.58333333,60.815,22.0,54.0,19.999999200023524,4.0,3.0,15.600000000002439,343.0,34.0,59.99998800005869,60.0,48.0,53.999999999991815
420,NGC7420,343.88324167,29.80511389,22.0,55.0,31.97800080001798,1.0,59.0,13.227333600001145,343.0,52.0,59.67001200006507,29.0,48.0,18.410004000004392
421,NGC7421,344.2264753,-37.34734043,22.0,56.0,54.354072000023166,-2.0,-29.0,-23.3617032000015,344.0,13.0,35.311080000014954,-37.0,-20.0,-50.42554800000971
422,NGC7422,344.05160417,3.92678333,22.0,56.0,12.385000800024102,0.0,15.0,42.42799920000035,344.0,3.0,5.775012000067363,3.0,55.0,36.41998800000067
423,NGC7423,343.791,57.095,22.0,55.0,9.840000000011173,3.0,48.0,22.800000000001432,343.0,47.0,27.59999999998854,57.0,5.0,41.99999999999591
424,NGC7424,344.32663405,-41.07058938,22.0,57.0,18.392172000020253,-2.0,-44.0,-16.94145120000286,344.0,19.0,35.882579999984046,-41.0,-4.0,-14.121768000004522
425,NGC7425,344.31473885,-10.95015363,22.0,57.0,15.537324000023318,-0.0,-43.0,-48.03687120000063,344.0,18.0,53.05986000009398,-10.0,-57.0,-0.5530680000030941
426,NGC7426,344.01190545,36.36131338,22.0,56.0,2.857308000009482,2.0,25.0,26.715211200002216,344.0,0.0,42.85961999989922,36.0,21.0,40.72816799999487
427,NGC7427,344.29139865,8.50567824,22.0,57.0,9.935676000016542,0.0,34.0,1.3627776000004133,344.0,17.0,29.035140000069077,8.0,30.0,20.441663999999804
428,NGC7428,344.33135833,-1.04898889,22.0,57.0,19.52599920002058,-0.0,-4.0,-11.757333600000042,344.0,19.0,52.88998800000172,-1.0,-2.0,-56.360003999999826
429,NGC7429,343.972,59.96,22.0,55.0,53.28000000000799,3.0,59.0,50.40000000000276,343.0,58.0,19.199999999927968,59.0,57.0,36.00000000000307
430,NGC7430,344.37379529,8.79392182,22.0,57.0,29.710869600015428,0.0,35.0,10.54123680000032,344.0,22.0,25.66304399991168,8.0,47.0,38.1185519999984
431,NGC7431,344.41241509,26.1642214,22.0,57.0,38.979621600028054,1.0,44.0,39.41313600000058,344.0,24.0,44.69432400008827,26.0,9.0,51.197039999995866
432,NGC7432,344.50796667,13.13454722,22.0,58.0,1.912000800009821,0.0,52.0,32.29133280000042,344.0,30.0,28.68001199990431,13.0,8.0,4.369991999999883
433,NGC7433,344.465534,26.162202,22.0,57.0,51.72816000001063,1.0,44.0,38.92848000000143,344.0,27.0,55.92239999996764,26.0,9.0,43.927200000002244
434,NGC7434,344.58938728,-1.18393519,22.0,58.0,21.452947200016297,-0.0,-4.0,-44.14444560000003,344.0,35.0,21.7942079999375,-1.0,-11.0,-2.166683999999748
435,NGC7435,344.477062,26.138823,22.0,57.0,54.49488000001878,1.0,44.0,33.31752000000051,344.0,28.0,37.42319999996198,26.0,8.0,19.76279999999491
436,NGC7436,344.489779,26.149992,22.0,57.0,57.54696000001502,1.0,44.0,35.998080000001096,344.0,29.0,23.204399999995076,26.0,8.0,59.97120000000365
437,NGC7437,344.54187083,14.30901667,22.0,58.0,10.048999200014634,0.0,57.0,14.164000800000878,344.0,32.0,30.73498799997651,14.0,18.0,32.460012000000376
438,NGC7438,344.34,54.375,22.0,57.0,21.60000000001105,3.0,37.0,30.00000000000341,344.0,20.0,23.99999999990996,54.0,22.0,30.0
439,NGC7439,344.54140736,29.2284221,22.0,58.0,9.937766400019825,1.0,56.0,54.82130400000116,344.0,32.0,29.066495999977633,29.0,13.0,42.31955999999826
440,NGC7440,344.63562427,35.80242407,22.0,58.0,32.54982480001132,2.0,23.0,12.581776800002302,344.0,38.0,8.247371999977986,35.0,48.0,8.72665200000256
441,NGC7441,344.87161498,-7.05471866,22.0,59.0,29.187595200018848,-0.0,-28.0,-13.13247840000038,344.0,52.0,17.81392800001413,-7.0,-3.0,-16.98717599999931
442,NGC7442,344.86060164,15.54833909,22.0,59.0,26.54439360002442,1.0,2.0,11.601381600001233,344.0,51.0,38.165904000097726,15.0,32.0,54.0207240000025
443,NGC7443,345.03694462,-12.80782753,23.0,0.0,8.866708800013612,-0.0,-51.0,-13.87860720000063,345.0,2.0,13.000631999948382,-12.0,-48.0,-28.179108000003055
444,NGC7444,345.0373307,-12.83424782,23.0,0.0,8.959368000006407,-0.0,-51.0,-20.219476800000393,345.0,2.0,14.390519999942626,-12.0,-50.0,-3.292151999999504
445,NGC7445,344.84375,39.10751389,22.0,59.0,22.500000000021316,2.0,36.0,25.80333360000253,344.0,50.0,37.5,39.0,6.0,27.050003999999603
446,NGC7446,344.87089619,39.0829535,22.0,59.0,29.015085600018722,2.0,36.0,19.908840000002215,344.0,52.0,15.226283999986663,39.0,4.0,58.63260000000764
447,NGC7447,345.108647,-10.528003,23.0,0.0,26.075280000023326,-0.0,-42.0,-6.720720000000426,345.0,6.0,31.129200000068522,-10.0,-31.0,-40.8108
448,NGC7448,345.01495417,15.98036389,23.0,0.0,3.589000800015185,1.0,3.0,55.28733360000027,345.0,0.0,53.83501200003593,15.0,58.0,49.31000399999846
449,NGC7449,344.9067375,39.14585556,22.0,59.0,37.61700000001923,2.0,36.0,35.00533440000282,344.0,54.0,24.25500000007105,39.0,8.0,45.08001600000398
450,NGC7450,345.19922414,-12.91848178,23.0,0.0,47.81379360002518,-0.0,-51.0,-40.43562720000054,345.0,11.0,57.20690400004514,-12.0,-55.0,-6.53440800000169
451,NGC7451,345.16995737,8.46774285,23.0,0.0,40.789768800021875,0.0,33.0,52.25828400000054,345.0,10.0,11.84653200007233,8.0,28.0,3.8742600000017546
452,NGC7452,345.24845389,6.74931376,23.0,0.0,59.62893360001544,0.0,26.0,59.835302400000145,345.0,14.0,54.434004000027016,6.0,44.0,57.529535999998984
453,NGC7453,345.355896,-6.356502,23.0,1.0,25.415040000003728,-0.0,-25.0,-25.560480000000183,345.0,21.0,21.225599999902443,-6.0,-21.0,-23.40719999999955
454,NGC7454,345.2771299,16.38846539,23.0,1.0,6.511176000015837,1.0,5.0,33.231693600001044,345.0,16.0,37.66763999991781,16.0,23.0,18.475404000001276
455,NGC7455,345.17075714,7.30302699,23.0,0.0,40.981713600005776,0.0,29.0,12.726477600000479,345.0,10.0,14.72570399992037,7.0,18.0,10.897164000000785
456,NGC7456,345.54313728,-39.56943334,23.0,2.0,10.352947200017866,-2.0,-38.0,-16.66400160000208,345.0,32.0,35.29420799998661,-39.0,-34.0,-9.960024000012027
457,NGC7457,345.24969761,30.14494291,23.0,0.0,59.927426400015804,2.0,0.0,34.78629840000238,345.0,14.0,58.911395999994056,30.0,8.0,41.794476000003726
458,NGC7458,345.36941667,1.75333056,23.0,1.0,28.660000800022942,0.0,7.0,0.7993344000001024,345.0,22.0,9.900012000075549,1.0,45.0,11.990015999999883
459,NGC7459,345.249583,6.75,23.0,0.0,59.8999200000037,0.0,27.0,2.1316282072803006e-13,345.0,14.0,58.498799999902076,6.0,45.0,0.0
460,NGC7460,345.42883333,2.26358889,23.0,1.0,42.91999920000592,0.0,9.0,3.2613336000000714,345.0,25.0,43.79998799990972,2.0,15.0,48.92000399999947
461,NGC7461,345.45138383,15.58257478,23.0,1.0,48.332119200011334,1.0,2.0,19.817947200000336,345.0,27.0,4.9817879999909565,15.0,34.0,57.26920799999945
462,NGC7462,345.693725,-40.83519722,23.0,2.0,46.494000000004405,-2.0,-43.0,-20.447332800000737,345.0,41.0,37.40999999989981,-40.0,-50.0,-6.709991999991871
463,NGC7463,345.46658333,15.98184722,23.0,1.0,51.979999200012514,1.0,3.0,55.643332800000934,345.0,27.0,59.69998799997029,15.0,58.0,54.64999200000207
464,NGC7464,345.47381667,15.97379167,23.0,1.0,53.71600080002082,1.0,3.0,53.71000080000117,345.0,28.0,25.740012000069328,15.0,58.0,25.65001200000239
465,NGC7465,345.50396667,15.964875,23.0,2.0,0.9520008000154689,1.0,3.0,51.570000000000675,345.0,30.0,14.280012000040188,15.0,57.0,53.54999999999734
466,NGC7466,345.5143125,27.0526,23.0,2.0,3.4350000000176806,1.0,48.0,12.624000000001274,345.0,30.0,51.52500000006057,27.0,3.0,9.360000000006323
467,NGC7467,345.6145,15.55403889,23.0,2.0,27.480000000022926,1.0,2.0,12.969333600000628,345.0,36.0,52.200000000075306,15.0,33.0,14.540003999997424
468,NGC7468,345.74655,16.6045,23.0,2.0,59.172000000021114,1.0,6.0,25.080000000001554,345.0,44.0,47.58000000004813,16.0,36.0,16.20000000000573
469,NGC7469,345.81530833,8.87368889,23.0,3.0,15.673999200018045,0.0,35.0,29.68533360000052,345.0,48.0,55.10998799997651,8.0,52.0,25.280004000001384
470,NGC7470,346.3085625,-50.11149167,23.0,5.0,14.055000000014672,-3.0,-20.0,-26.758000800002435,346.0,18.0,30.82499999997708,-50.0,-6.0,-41.370011999998155
471,NGC7471,345.974238,-22.90693,23.0,3.0,53.81712000001613,-1.0,-31.0,-37.66320000000043,345.0,58.0,27.256800000050134,-22.0,-54.0,-24.947999999996853
472,NGC7472,346.41082452,3.05919131,23.0,5.0,38.597884800019244,0.0,12.0,14.205914400000239,346.0,24.0,38.96827200002008,3.0,3.0,33.08871600000039
473,NGC7473,345.98789138,30.16012374,23.0,3.0,57.09393120002318,2.0,0.0,38.42969760000052,345.0,59.0,16.408968000027926,30.0,9.0,36.44546399999825
474,NGC7474,346.01845792,20.0672061,23.0,4.0,4.429900800014366,1.0,20.0,16.12946400000105,346.0,1.0,6.448512000010851,20.0,4.0,1.9419599999997672
475,NGC7475,346.04263333,20.07952222,23.0,4.0,10.231999200018151,1.0,20.0,19.085332800001567,346.0,2.0,33.47998800000369,20.0,4.0,46.27999200000431
