,Object,RA (degrees),DEC (degrees),RA (hms_h),RA (hms_m),RA (hms_s),DEC (hms_h),DEC (hms_m),DEC (hms_s),RA (dms_d),RA (dms_m),RA (dms_s),DEC (dms_d),DEC (dms_m),DEC (dms_s)
323,NGC6323,258.32525417,43.78233333,17.0,13.0,18.0610008000113,2.0,55.0,7.75999920000217,258.0,19.0,30.91501199997765,43.0,46.0,56.399988000000576
324,NGC6324,256.35809167,75.407425,17.0,5.0,25.942000800016274,5.0,1.0,37.7820000000051,256.0,21.0,29.13001200007784,75.0,24.0,26.730000000012524
325,NGC6325,259.49695833,-23.76602778,17.0,17.0,59.2699992000081,-1.0,-35.0,-3.84666720000169,259.0,29.0,49.04998799994246,-23.0,-45.0,-57.700008000006164
326,NGC6326,260.19271667,-51.75421389,17.0,20.0,46.25200080001264,-3.0,-27.0,-1.0113336000031836,260.0,11.0,33.78001199993378,-51.0,-45.0,-15.170004000009385
327,NGC6327,258.50952397,43.64947374,17.0,14.0,2.2857528000051275,2.0,54.0,35.87369760000115,258.0,30.0,34.286291999910645,43.0,38.0,58.105463999991684
328,NGC6328,260.92095579,-65.01016981,17.0,23.0,41.02938960000955,-4.0,-20.0,-2.4407544000006,260.0,55.0,15.440843999977005,-65.0,-0.0,-36.61131599997702
329,NGC6329,258.5625,43.68473056,17.0,14.0,15.000000000015348,2.0,54.0,44.335334400001756,258.0,33.0,45.0,43.0,41.0,5.030015999994362
330,NGC6330,258.935,29.404175,17.0,15.0,44.40000000001589,1.0,57.0,37.00200000000095,258.0,56.0,6.0000000000081855,29.0,24.0,15.029999999995027
331,NGC6331,255.899481,78.628912,17.0,3.0,35.8754400000106,5.0,14.0,30.938880000003124,255.0,53.0,58.131600000031085,78.0,37.0,44.0831999999989
332,NGC6332,258.76206916,43.66016126,17.0,15.0,2.89659840001093,2.0,54.0,38.43870240000186,258.0,45.0,43.448976000036055,43.0,39.0,36.58053600000869
333,NGC6333,259.79908333,-18.51625,17.0,19.0,11.779999200010707,-1.0,-14.0,-3.9000000000009294,259.0,47.0,56.699987999904806,-18.0,-30.0,-58.499999999997954
334,NGC6334,260.212,-36.115,17.0,20.0,50.88000000000932,-2.0,-24.0,-27.60000000000133,260.0,12.0,43.19999999996071,-36.0,-6.0,-54.00000000000716
335,NGC6335,259.9125,-30.18,17.0,19.0,39.000000000014836,-2.0,-0.0,-43.20000000000164,259.0,54.0,45.000000000081855,-30.0,-10.0,-47.99999999999898
336,NGC6336,259.06907866,43.82055106,17.0,16.0,16.578878400010808,2.0,55.0,16.93225440000205,259.0,4.0,8.683176000008643,43.0,49.0,13.983815999998797
337,NGC6337,260.56530073,-38.48381531,17.0,22.0,15.672175200006961,-2.0,-33.0,-56.11567440000101,260.0,33.0,55.082627999963734,-38.0,-29.0,-1.7351159999896026
338,NGC6338,258.8457,57.4112,17.0,15.0,22.968000000012978,3.0,49.0,38.6880000000032,258.0,50.0,44.52000000007956,57.0,24.0,40.32000000000323
339,NGC6339,259.2771,40.84495833,17.0,17.0,6.504000000019801,2.0,43.0,22.789999200001887,259.0,16.0,37.56000000006679,40.0,50.0,41.849987999989935
340,NGC6340,257.60400417,72.30435833,17.0,10.0,24.961000800007582,4.0,49.0,13.045999200002427,257.0,36.0,14.415011999985836,72.0,18.0,15.689987999998039
341,NGC6341,259.28079167,43.13594444,17.0,17.0,7.390000800004088,2.0,52.0,32.62666560000284,259.0,16.0,50.85001199994622,43.0,8.0,9.39998400001059
342,NGC6342,260.29225,-19.58741667,17.0,21.0,10.140000000021985,-1.0,-18.0,-20.98000080000098,260.0,17.0,32.100000000086766,-19.0,-35.0,-14.700011999998708
343,NGC6343,259.31777854,41.05275025,17.0,17.0,16.266849600012563,2.0,44.0,12.660060000001891,259.0,19.0,4.002744000022176,41.0,3.0,9.900900000009187
344,NGC6344,259.325611,42.434197,17.0,17.0,18.146640000010734,2.0,49.0,44.20728000000196,259.0,19.0,32.1995999999308,42.0,26.0,3.109199999991006
345,NGC6345,258.85114371,57.35028769,17.0,15.0,24.27449040000056,3.0,49.0,24.06904560000342,258.0,51.0,4.117355999906067,57.0,21.0,1.0356840000065404
346,NGC6346,258.85194814,57.32250169,17.0,15.0,24.467553600013048,3.0,49.0,17.400405600002813,258.0,51.0,7.013303999965501,57.0,19.0,21.00608400001022
347,NGC6347,259.97781654,16.66066765,17.0,19.0,54.6759696000143,1.0,6.0,38.56023600000068,259.0,58.0,40.139543999971465,16.0,39.0,38.40354000000218
348,NGC6348,259.58828206,41.64761478,17.0,18.0,21.187694400012163,2.0,46.0,35.427547200001186,259.0,35.0,17.815415999939432,41.0,38.0,51.41320799999221
349,NGC6349,259.77727216,36.06093061,17.0,19.0,6.545318400016811,2.0,24.0,14.623346400001438,259.0,46.0,38.179775999983576,36.0,3.0,39.35019599999919
350,NGC6350,259.67627083,41.69423333,17.0,18.0,42.30499920001705,2.0,46.0,46.61599920000285,259.0,40.0,34.5749880000767,41.0,41.0,39.239988000010726
351,NGC6351,259.79607494,36.06030262,17.0,19.0,11.057985600012046,2.0,24.0,14.472628800002525,259.0,47.0,45.86978399993768,36.0,3.0,37.0894320000059
352,NGC6352,261.37129167,-48.42216667,17.0,25.0,29.110000800007185,-3.0,-13.0,-41.3200008000026,261.0,22.0,16.65001200001825,-48.0,-25.0,-19.80001200001027
353,NGC6353,260.301952,15.688547,17.0,21.0,12.4684800000162,1.0,2.0,45.25128000000065,260.0,18.0,7.027200000102312,15.0,41.0,18.769199999999273
354,NGC6354,261.142835,-38.541607,17.0,24.0,34.28040000000635,-2.0,-34.0,-9.985680000002333,261.0,8.0,34.20599999996739,-38.0,-32.0,-29.78519999999662
355,NGC6355,260.994375,-26.35341667,17.0,23.0,58.65000000001402,-1.0,-45.0,-24.820000800001196,260.0,59.0,39.74999999996726,-26.0,-21.0,-12.300012000005154
356,NGC6356,260.89579167,-17.81302778,17.0,23.0,34.990000800004566,-1.0,-11.0,-15.126667200000874,260.0,53.0,44.85001199997896,-17.0,-48.0,-46.90000799999552
357,NGC6357,261.625,-34.2,17.0,26.0,30.000000000011937,-2.0,-16.0,-48.00000000000239,261.0,37.0,30.0,-34.0,-12.0,-1.0231815394945443e-11
358,NGC6358,259.72112917,52.61535278,17.0,18.0,53.07100080000538,3.0,30.0,27.684667200003048,259.0,43.0,16.065011999939998,52.0,36.0,55.27000800000735
359,NGC6359,259.47091667,61.78070278,17.0,17.0,53.020000800009655,4.0,7.0,7.368667200002861,259.0,28.0,15.30001200002971,61.0,46.0,50.53000799999495
360,NGC6360,261.375,-29.975,17.0,25.0,30.000000000015348,-1.0,-59.0,-54.00000000000162,261.0,22.0,30.0,-29.0,-58.0,-30.000000000005116
361,NGC6361,259.67120417,60.60811944,17.0,18.0,41.08900080000922,4.0,2.0,25.948665600002414,259.0,40.0,16.33501200003593,60.0,36.0,29.22998400001063
362,NGC6362,262.979125,-67.04833333,17.0,31.0,54.99000000001871,-4.0,-28.0,-11.59999920000601,262.0,58.0,44.85000000003765,-67.0,-2.0,-53.99998800001981
363,NGC6363,260.66669579,41.10164769,17.0,22.0,40.00698960001074,2.0,44.0,24.395445600002148,260.0,40.0,0.10484400002042094,41.0,6.0,5.931684000000246
364,NGC6364,261.1138625,29.39010556,17.0,24.0,27.327000000001647,1.0,57.0,33.62533440000135,261.0,6.0,49.90499999993517,29.0,23.0,24.38001599999467
365,NGC6365,260.681326,62.173666,17.0,22.0,43.51824000001329,4.0,8.0,41.679840000002315,260.0,40.0,52.77360000004592,62.0,10.0,25.19759999998996
366,NGC6366,261.93433333,-5.07986111,17.0,27.0,44.23999920001222,-0.0,-20.0,-19.16666640000031,261.0,56.0,3.5999880000554185,-5.0,-4.0,-47.499996000001445
367,NGC6367,261.2875651,37.75991374,17.0,25.0,9.015624000009836,2.0,31.0,2.3792976000021326,261.0,17.0,15.23435999998128,37.0,45.0,35.68946400000641
368,NGC6368,261.79809583,11.54362222,17.0,27.0,11.54299920001904,0.0,46.0,10.46933280000033,261.0,47.0,53.14498800008096,11.0,32.0,37.03999199999856
369,NGC6369,262.33523606,-23.75965878,17.0,29.0,20.456654400009313,-1.0,-35.0,-2.3181072000005543,262.0,20.0,6.849815999999009,-23.0,-45.0,-34.771607999995524
370,NGC6370,260.85482917,56.9745,17.0,23.0,25.159000800013303,3.0,47.0,53.880000000002326,260.0,51.0,17.38501200005885,56.0,58.0,28.19999999999652
371,NGC6371,261.83605833,26.50516389,17.0,27.0,20.65399920001198,1.0,46.0,1.2393336000005206,261.0,50.0,9.809988000051817,26.0,30.0,18.59000399999502
372,NGC6372,261.88265833,26.475125,17.0,27.0,31.837999200014906,1.0,45.0,54.030000000000484,261.0,52.0,57.56998800009569,26.0,28.0,30.449999999994475
373,NGC6373,261.03350833,58.99515556,17.0,24.0,8.041999200017926,3.0,55.0,58.8373344000027,261.0,2.0,0.6299880000642588,58.0,59.0,42.56001600000218
374,NGC6374,263.0625,-32.59666667,17.0,32.0,15.000000000017906,-2.0,-10.0,-23.20000080000124,263.0,3.0,45.0,-32.0,-35.0,-48.00001199999144
375,NGC6375,262.34115417,16.20679722,17.0,29.0,21.87700080000411,1.0,4.0,49.63133280000051,262.0,20.0,28.155011999933777,16.0,12.0,24.469991999994818
376,NGC6376,261.329925,58.81731389,17.0,25.0,19.182000000009225,3.0,55.0,16.1553336000037,261.0,19.0,47.73000000001048,58.0,49.0,2.330004000004351
377,NGC6377,261.343325,58.82204167,17.0,25.0,22.39800000001111,3.0,55.0,17.290000800001906,261.0,20.0,35.96999999997479,58.0,49.0,19.350011999990215
378,NGC6378,262.67495833,6.28234444,17.0,30.0,41.989999200004036,0.0,25.0,7.762665600000247,262.0,40.0,29.849987999932637,6.0,16.0,56.43998400000051
379,NGC6379,262.64550833,16.28871389,17.0,30.0,34.92199920000729,1.0,5.0,9.291333600000673,262.0,38.0,43.829987999943114,16.0,17.0,19.370004000001302
380,NGC6380,263.61666667,-39.06916667,17.0,34.0,28.00000080000359,-2.0,-36.0,-16.60000080000202,263.0,37.0,1.1999900380033068e-05,-39.0,-4.0,-9.000012000004745
381,NGC6381,261.82046667,60.01406944,17.0,27.0,16.91200079999959,4.0,0.0,3.3766656000036477,261.0,49.0,13.680011999904309,60.0,0.0,50.64998400000036
382,NGC6382,261.9800125,56.86883611,17.0,27.0,55.20300000000617,3.0,47.0,28.520666400001744,261.0,58.0,48.04499999995187,56.0,52.0,7.809995999987791
383,NGC6383,263.7,-32.56666667,17.0,34.0,48.00000000000665,-2.0,-10.0,-16.000000800000436,263.0,41.0,59.99999999995907,-32.0,-34.0,-1.1999987350463925e-05
384,NGC6384,263.10125833,7.06026944,17.0,32.0,24.301999200018827,0.0,28.0,14.464665600000401,263.0,6.0,4.529988000026606,7.0,3.0,36.96998399999963
385,NGC6385,262.00590998,57.52181969,17.0,28.0,1.4183952000192335,3.0,50.0,5.236725600001932,262.0,0.0,21.275928000045496,57.0,31.0,18.550884000003407
386,NGC6386,262.2156375,52.72348889,17.0,28.0,51.75300000001613,3.0,30.0,53.63733360000289,262.0,12.0,56.295000000050095,52.0,43.0,24.560003999995388
387,NGC6387,262.099352,57.545419,17.0,28.0,23.8444800000093,3.0,50.0,10.900560000003168,262.0,5.0,57.667200000037155,57.0,32.0,43.508400000009146
388,NGC6388,264.07275417,-44.73565,17.0,36.0,17.461000800015256,-2.0,-58.0,-56.55600000000163,264.0,4.0,21.915011999985836,-44.0,-44.0,-8.339999999998895
389,NGC6389,263.16577083,16.40174167,17.0,32.0,39.784999200013544,1.0,5.0,36.41800080000097,263.0,9.0,56.77498799994737,16.0,24.0,6.270011999999383
390,NGC6390,262.11685,60.09439167,17.0,28.0,28.04400000000669,4.0,0.0,22.654000800002194,262.0,7.0,0.6599999999980355,60.0,5.0,39.81001200000094
391,NGC6391,262.204153,58.850879,17.0,28.0,48.996720000014875,3.0,55.0,24.210960000003183,262.0,12.0,14.950800000069648,58.0,51.0,3.16439999999659
392,NGC6392,265.87628459,-69.78523977,17.0,43.0,30.308301600011305,-4.0,-39.0,-8.457544800005223,265.0,52.0,34.624524000041674,-69.0,-47.0,-6.863172000014401
393,NGC6393,262.53554167,59.53186111,17.0,30.0,8.530000800010384,3.0,58.0,7.646666400002431,262.0,32.0,7.95001199995113,59.0,31.0,54.69999600000449
394,NGC6394,262.58920417,59.63986667,17.0,30.0,21.40900080001842,3.0,58.0,33.56800080000298,262.0,35.0,21.13501200005885,59.0,38.0,23.520012000012684
395,NGC6395,261.63037083,71.09626111,17.0,26.0,31.288999200010323,4.0,44.0,23.102666400002647,261.0,37.0,49.334988000014164,71.0,5.0,46.53999600000134
396,NGC6396,264.4,-35.02666667,17.0,37.0,36.00000000000733,-2.0,-20.0,-6.400000800001067,264.0,23.0,59.999999999918145,-35.0,-1.0,-36.00001199999042
397,NGC6397,265.175375,-53.67433333,17.0,40.0,42.09000000000742,-3.0,-34.0,-41.83999920000289,265.0,10.0,31.349999999906686,-53.0,-40.0,-27.59998800001142
398,NGC6398,265.6821,-61.69432222,17.0,42.0,43.70400000000558,-4.0,-6.0,-46.63733280000045,265.0,40.0,55.55999999996857,-61.0,-41.0,-39.559991999987574
399,NGC6399,262.95957988,59.61548663,17.0,31.0,50.29917120000334,3.0,58.0,27.71679120000286,262.0,57.0,34.48756799992225,59.0,36.0,55.751867999998126
400,NGC6400,265.05,-36.945,17.0,40.0,12.000000000018929,-2.0,-27.0,-46.80000000000177,265.0,3.0,4.092726157978177e-11,-36.0,-56.0,-42.00000000000102
401,NGC6401,264.653875,-23.90875,17.0,38.0,36.930000000022005,-1.0,-35.0,-38.100000000001586,264.0,39.0,13.950000000099863,-23.0,-54.0,-31.500000000004604
402,NGC6402,264.400625,-3.24591667,17.0,37.0,36.15000000001231,-0.0,-12.0,-59.02000080000015,264.0,24.0,2.249999999967258,-3.0,-14.0,-45.30001200000061
403,NGC6403,265.84820417,-61.68209444,17.0,43.0,23.569000800007416,-4.0,-6.0,-43.702665600001964,265.0,50.0,53.5350119999066,-61.0,-40.0,-55.539984000000686
404,NGC6404,264.915,-33.233,17.0,39.0,39.6000000000177,-2.0,-12.0,-55.920000000000876,264.0,54.0,54.00000000007367,-33.0,-13.0,-58.799999999989154
405,NGC6405,265.08333333,-32.25333333,17.0,40.0,19.999999200020113,-2.0,-9.0,-0.7999992000000589,265.0,4.0,59.99998800005869,-32.0,-15.0,-11.999987999988093
406,NGC6406,264.579364,18.833063,17.0,38.0,19.04736000001577,1.0,15.0,19.935120000001092,264.0,34.0,45.71039999999357,18.0,49.0,59.026799999997195
407,NGC6407,266.24026667,-60.7398,17.0,44.0,57.66400080001034,-4.0,-2.0,-57.55200000000251,266.0,14.0,24.960011999937706,-60.0,-44.0,-23.28000000000884
408,NGC6408,264.69732727,18.87787672,17.0,38.0,47.35854480002189,1.0,15.0,30.690412800001,264.0,41.0,50.37817200005975,18.0,52.0,40.356191999999
409,NGC6409,264.14742917,50.76586111,17.0,36.0,35.38300080001676,3.0,23.0,3.8066664000024275,264.0,8.0,50.74501200003397,50.0,45.0,57.09999600001083
410,NGC6410,263.835347,60.793054,17.0,35.0,20.4832800000176,4.0,3.0,10.332960000000995,263.0,50.0,7.249200000046585,60.0,47.0,34.99439999999254
411,NGC6411,263.88675,60.81338611,17.0,35.0,32.82000000001091,4.0,3.0,15.212666400002277,263.0,53.0,12.30000000002292,60.0,48.0,48.189996000011774
412,NGC6412,262.40634167,75.70433056,17.0,29.0,37.52200080001188,5.0,2.0,49.03933440000358,262.0,24.0,22.830012000063107,75.0,42.0,15.590016000008973
413,NGC6413,265.169673,12.623945,17.0,40.0,40.721520000006706,0.0,50.0,29.746800000000633,265.0,10.0,10.822799999959898,12.0,37.0,26.202000000003096
414,NGC6414,262.65325318,74.37616396,17.0,30.0,36.78076320000514,4.0,57.0,30.279350400004574,262.0,39.0,11.711447999923621,74.0,22.0,34.19025599999827
415,NGC6415,266.08333333,-35.005,17.0,44.0,19.99999920001926,-2.0,-20.0,-1.2000000000018929,266.0,4.0,59.99998800005869,-35.0,-0.0,-18.00000000000921
416,NGC6416,266.07916667,-32.36166667,17.0,44.0,19.00000080001604,-2.0,-9.0,-26.800000800001058,266.0,4.0,45.00001200002316,-32.0,-21.0,-42.00001199999349
417,NGC6417,265.44924189,23.67214987,17.0,41.0,47.8180536000076,1.0,34.0,41.31596880000089,265.0,26.0,57.27080399998613,23.0,40.0,19.739531999994142
418,NGC6418,264.53875974,58.71489848,17.0,38.0,9.302337600014425,3.0,54.0,51.57563520000352,264.0,32.0,19.535063999960585,58.0,42.0,53.634528000008004
419,NGC6419,264.02380417,68.15592222,17.0,36.0,5.71300080001663,4.0,32.0,37.42133280000189,264.0,1.0,25.695012000019233,68.0,9.0,21.31999199997722
420,NGC6420,264.067949,68.052349,17.0,36.0,16.307760000007363,4.0,32.0,12.563760000005857,264.0,4.0,4.616399999995338,68.0,3.0,8.456400000023905
421,NGC6421,266.425,-33.68666667,17.0,45.0,42.00000000001296,-2.0,-14.0,-44.80000080000121,266.0,25.0,30.000000000040927,-33.0,-41.0,-12.000012000003721
422,NGC6422,264.125077,68.058605,17.0,36.0,30.01848000001047,4.0,32.0,14.065200000002562,264.0,7.0,30.277199999914046,68.0,3.0,30.978000000000065
423,NGC6423,264.22222273,68.17149026,17.0,36.0,53.33345520000648,4.0,32.0,41.157662400002266,264.0,13.0,20.00182799999493,68.0,10.0,17.364935999995623
424,NGC6424,264.05044583,69.98898333,17.0,36.0,12.106999200009625,4.0,39.0,57.355999200001264,264.0,3.0,1.6049880000036865,69.0,59.0,20.339987999986988
425,NGC6425,266.745,-31.53,17.0,46.0,58.80000000001729,-2.0,-6.0,-7.2000000000011255,266.0,44.0,42.00000000001637,-31.0,-31.0,-48.00000000000409
426,NGC6426,266.22795833,3.17013889,17.0,44.0,54.709999200007644,0.0,12.0,40.83333360000022,266.0,13.0,40.649987999922814,3.0,10.0,12.500004000000153
427,NGC6427,265.91081058,25.49392857,17.0,43.0,38.59453920000931,1.0,41.0,58.542856800001175,265.0,54.0,38.9180879999094,25.0,29.0,38.14285200000484
428,NGC6428,265.970041,25.554769,17.0,43.0,52.80984000000302,1.0,42.0,13.144560000001348,265.0,58.0,12.147599999930208,25.0,33.0,17.168400000001043
429,NGC6429,266.02224583,25.35071111,17.0,44.0,5.338999200008345,1.0,41.0,24.17066640000101,266.0,1.0,20.084987999907753,25.0,21.0,2.5599959999959765
430,NGC6430,266.30941667,18.13887222,17.0,45.0,14.260000800021544,1.0,12.0,33.32933280000077,266.0,18.0,33.90001200006736,18.0,8.0,19.939991999998767
431,NGC6431,265.910792,25.493917,17.0,43.0,38.590080000011255,1.0,41.0,58.540080000000785,265.0,54.0,38.85120000005372,25.0,29.0,38.10119999999898
432,NGC6432,266.84333333,-24.8875,17.0,47.0,22.399999200011962,-1.0,-39.0,-33.00000000000068,266.0,50.0,35.99998800002595,-24.0,-53.0,-14.999999999997442
433,NGC6433,265.98416074,36.80004528,17.0,43.0,56.198577600011106,2.0,27.0,12.010867200001485,265.0,59.0,2.978663999974742,36.0,48.0,0.1630079999966938
434,NGC6434,264.20329611,72.08892997,17.0,36.0,48.79106640000771,4.0,48.0,21.34319280000227,264.0,12.0,11.865995999987717,72.0,5.0,20.147891999982903
435,NGC6435,265.04617636,62.64172842,17.0,40.0,11.082326400010345,4.0,10.0,34.014820800001644,265.0,2.0,46.23489600001449,62.0,38.0,30.22231199999908
436,NGC6436,265.30520417,60.44979167,17.0,41.0,13.249000800016972,4.0,1.0,47.95000080000463,265.0,18.0,18.735012000088318,60.0,26.0,59.25001200001191
437,NGC6437,267.088001,-35.366181,17.0,48.0,21.12024000002009,-2.0,-21.0,-27.88344000000066,267.0,5.0,16.80360000007113,-35.0,-21.0,-58.25159999999073
438,NGC6438,275.57265364,-85.40202253,18.0,22.0,17.436873600010756,-5.0,-41.0,-36.48540720000298,275.0,34.0,21.553103999995074,-85.0,-24.0,-7.281107999987171
439,NGC6439,267.08258333,-16.47900556,17.0,48.0,19.819999200012433,-1.0,-5.0,-54.96133440000097,267.0,4.0,57.2999879999179,-16.0,-28.0,-44.420016000003386
440,NGC6440,267.21945833,-20.35958333,17.0,48.0,52.66999920001581,-1.0,-21.0,-26.29999920000074,267.0,13.0,10.0499880000325,-20.0,-21.0,-34.499987999998325
441,NGC6441,267.55441667,-37.05144444,17.0,50.0,13.060000800015814,-2.0,-28.0,-12.346665600001288,267.0,33.0,15.900012000083734,-37.0,-3.0,-5.199983999990536
442,NGC6442,266.7138375,20.76112778,17.0,46.0,51.32100000000946,1.0,23.0,2.6706672000005938,266.0,42.0,49.81500000003962,20.0,45.0,40.06000799999612
443,NGC6443,266.14108333,48.11408611,17.0,44.0,33.85999920001893,3.0,12.0,27.380666400003335,266.0,8.0,27.89998800005378,48.0,6.0,50.70999600000846
444,NGC6444,267.375,-34.825,17.0,49.0,30.000000000010232,-2.0,-19.0,-18.00000000000196,267.0,22.0,30.0,-34.0,-49.0,-30.000000000010232
445,NGC6445,267.313375,-20.00958333,17.0,49.0,15.210000000018056,-1.0,-20.0,-2.2999992000012526,267.0,18.0,48.15000000002783,-20.0,-0.0,-34.499988000006
446,NGC6446,266.53124653,35.56934938,17.0,46.0,7.49916720001039,2.0,22.0,16.64385120000091,266.0,31.0,52.48750799991285,35.0,34.0,9.657767999994462
447,NGC6447,266.57167752,35.57199954,17.0,46.0,17.202604800011443,2.0,22.0,17.279889600001752,266.0,34.0,18.039071999928638,35.0,34.0,19.198344000000702
448,NGC6448,266.085669,53.540378,17.0,44.0,20.560560000011776,3.0,34.0,9.690720000001392,266.0,5.0,8.408399999984795,53.0,32.0,25.3607999999889
449,NGC6449,265.94314583,56.80411389,17.0,43.0,46.35499920001507,3.0,47.0,12.987333600003836,265.0,56.0,35.32498799997029,56.0,48.0,14.810004000012782
450,NGC6450,266.88482,18.575226,17.0,47.0,32.35680000001395,1.0,14.0,18.054240000000803,266.0,53.0,5.3519999999662105,18.0,34.0,30.813600000002452
451,NGC6451,267.67083333,-30.21,17.0,50.0,40.99999920000528,-2.0,-0.0,-50.400000000000844,267.0,40.0,14.999987999976838,-30.0,-12.0,-36.00000000000307
452,NGC6452,266.99345403,20.83788704,17.0,47.0,58.428967200009936,1.0,23.0,21.092889600000646,266.0,59.0,36.43450800003393,20.0,50.0,16.393343999993704
453,NGC6453,267.71570833,-34.59863889,17.0,50.0,51.76999920000469,-2.0,-18.0,-23.673333600000888,267.0,42.0,56.54998799994246,-34.0,-35.0,-55.100003999987734
454,NGC6454,266.23586279,55.70476698,17.0,44.0,56.607069600015905,3.0,42.0,49.144075200002675,266.0,14.0,9.106043999995563,55.0,42.0,17.161128000008148
455,NGC6455,267.783764,-35.337804,17.0,51.0,8.103360000014845,-2.0,-21.0,-21.07296000000197,267.0,47.0,1.550400000069203,-35.0,-20.0,-16.09439999999438
456,NGC6456,265.63265915,67.59231926,17.0,42.0,31.83819600000561,4.0,30.0,22.1566224000032,265.0,37.0,57.57293999998183,67.0,35.0,32.34933599998726
457,NGC6457,265.72,66.476,17.0,42.0,52.8000000000236,4.0,25.0,54.24000000000149,265.0,43.0,12.000000000098225,66.0,28.0,33.599999999996726
458,NGC6458,267.29583845,20.80433618,17.0,49.0,11.001228000022536,1.0,23.0,13.040683200001268,267.0,17.0,45.018420000069455,20.0,48.0,15.610247999999842
459,NGC6459,266.44661322,55.7767428,17.0,45.0,47.187172800015276,3.0,43.0,6.41827200000364,266.0,26.0,47.80759200006287,55.0,46.0,36.27408000000344
460,NGC6460,267.37643333,20.763825,17.0,49.0,30.343999200015617,1.0,23.0,3.3180000000007936,267.0,22.0,35.159987999991245,20.0,45.0,49.77000000000231
461,NGC6461,264.67663437,73.51571933,17.0,38.0,42.39224880000563,4.0,54.0,3.772639200003738,264.0,40.0,35.88373199995658,73.0,30.0,56.589587999985724
462,NGC6462,266.20358823,61.9105968,17.0,44.0,48.861175200013065,4.0,7.0,38.54323200000202,266.0,12.0,12.91762799992739,61.0,54.0,38.14848000000154
463,NGC6463,265.89307362,67.60352164,17.0,43.0,34.33766880001173,4.0,30.0,24.845193600000925,265.0,53.0,35.06503199998406,67.0,36.0,12.677903999988303
464,NGC6464,266.44801136,60.89745369,17.0,45.0,47.522726400012516,4.0,3.0,35.38888560000231,266.0,26.0,52.84089600003426,60.0,53.0,50.8332839999963
465,NGC6465,268.23166667,-25.39777778,17.0,52.0,55.6000008000143,-1.0,-41.0,-35.46666720000047,268.0,13.0,54.00001199993312,-25.0,-23.0,-52.000007999994295
466,NGC6466,267.03366061,51.39919978,17.0,48.0,8.078546400018354,3.0,25.0,35.80794720000107,267.0,2.0,1.17819600009625,51.0,23.0,57.119207999987225
467,NGC6467,267.6673875,17.53786944,17.0,50.0,40.17300000001711,1.0,10.0,9.08866560000142,267.0,40.0,2.595000000064829,17.0,32.0,16.32998400000531
468,NGC6468,267.6673875,17.53786944,17.0,50.0,40.17300000001711,1.0,10.0,9.08866560000142,267.0,40.0,2.595000000064829,17.0,32.0,16.32998400000531
469,NGC6469,268.3,-22.31666667,17.0,53.0,12.00000000001296,-1.0,-29.0,-16.00000080000129,268.0,18.0,4.092726157978177e-11,-22.0,-19.0,-1.2000000140233169e-05
470,NGC6470,266.06207625,67.61938604,17.0,44.0,14.89830000001632,4.0,30.0,28.652649600003244,266.0,3.0,43.474500000065746,67.0,37.0,9.78974399998151
471,NGC6471,266.05459583,67.59305556,17.0,44.0,13.102999200012846,4.0,30.0,22.333334400002514,266.0,3.0,16.544987999936893,67.0,35.0,35.000015999986545
472,NGC6472,266.01316764,67.63027639,17.0,44.0,3.1602336000082687,4.0,30.0,31.266333600004614,266.0,0.0,47.40350400002171,67.0,37.0,48.995004000021254
473,NGC6473,266.7728875,57.30101667,17.0,47.0,5.493000000014376,3.0,49.0,12.244000800002794,266.0,46.0,22.395000000087748,57.0,18.0,3.6600120000099423
474,NGC6474,266.7728875,57.30101667,17.0,47.0,5.493000000014376,3.0,49.0,12.244000800002794,266.0,46.0,22.395000000087748,57.0,18.0,3.6600120000099423
475,NGC6475,268.4625,-34.79333333,17.0,53.0,51.00000000000307,-2.0,-19.0,-10.39999920000156,268.0,27.0,44.999999999918145,-34.0,-47.0,-35.9999880000106
476,NGC6476,268.50833333,-29.145,17.0,54.0,1.9999992000143152,-1.0,-56.0,-34.80000000000118,268.0,30.0,29.99998800009962,-29.0,-8.0,-41.999999999998465
477,NGC6477,266.12498678,67.61064425,17.0,44.0,29.996827200007772,4.0,30.0,26.554620000003837,266.0,7.0,29.95240799989915,67.0,36.0,38.31930000002558
478,NGC6478,267.15975697,51.15727943,17.0,48.0,38.34167280000685,3.0,24.0,37.7470632000032,267.0,9.0,35.125091999962024,51.0,9.0,26.205948000009585
479,NGC6479,267.08994775,54.14902126,17.0,48.0,21.587460000014573,3.0,36.0,35.76510240000118,267.0,5.0,23.811900000077912,54.0,8.0,56.476535999992166
480,NGC6480,268.608504,-30.452047,17.0,54.0,26.0409600000051,-2.0,-1.0,-48.4912800000021,268.0,36.0,30.614399999935813,-30.0,-27.0,-7.369200000001115
481,NGC6481,268.2,4.16666667,17.0,52.0,48.00000000000921,0.0,16.0,40.00000080000014,268.0,11.0,59.99999999995907,4.0,10.0,1.1999998861256245e-05
482,NGC6482,267.9534725,23.0719124,17.0,51.0,48.83340000000601,1.0,32.0,17.25897600000053,267.0,57.0,12.500999999911073,23.0,4.0,18.88463999999516
483,NGC6483,269.8783214,-63.66879469,17.0,59.0,30.797136000012983,-4.0,-14.0,-40.5107256000035,269.0,52.0,41.957040000015695,-63.0,-40.0,-7.660883999994894
